corpus_id,definition,form,surface_stem,underlying_stem
1545,he/she is angry,perfective,nha23lv32-hs,nhaalvv'hs
1545,he/she is angry,perfective,nha23lv32-hs,nhaalv'hs
1545,he/she is angry,imperative,na23lv32-hse33hsti2,naalvv'hseehsti
1545,he/she is angry,imperative,na23lv32-hse33hsti2,naalv'hseehsti
1548,he/she is stubbing his/her toe,present,nha32hskwa2l-o33',nha'hskwaloo'
1548,he/she is stubbing his/her toe,present_1sg,na32hskwa2l-o33',na'hskwaloo'
1548,he/she is stubbing his/her toe,imperfective,nha32hskwa2l-o33hsk,nha'hskwaloo'hsk
1548,he/she is stubbing his/her toe,imperfective,nha32hskwa2l-o33hsk,nha'hskwalooh'sk
1548,he/she is stubbing his/her toe,perfective,nha32hskwa2l-o33',nha'hskwaloo'
1548,he/she is stubbing his/her toe,imperative,na21hskwa2l-o23tsa2,naahskwalootsa
1548,he/she is stubbing his/her toe,infinitive,nha21hskwa2l-o21hst,nhaahskwaloohst
1551,he/she has a chill,present,nha2wa32hst-i2h,nhawa'hstih
1551,he/she has a chill,present_1sg,na2wa32hst-i2h,nawa'hstih
1551,he/she has a chill,imperfective,nha2wa32hst-i22hsk,nhawa'hstiihsk
1551,he/she has a chill,perfective,nha2wa32hst-ha2n,nhawa'hsthan
1551,he/she has a chill,imperative,na2wa21hst-a2,nawaahsta
1551,he/she has a chill,infinitive,nha2wa21hst-o3ht,nhawaahstoht
1561,he/she is buying it,present,wha2-hsk,whahsk
1561,he/she is buying it,present_1sg,wa3-hsk,wah'sk
1561,he/she is buying it,imperfective,wha2-hsk,whahsk
1561,he/she is buying it,perfective,wha2-hs,whahs
1561,he/she is buying it,imperative,wa2-hi2,wahi
1561,he/she is buying it,infinitive,wha3-hi3hst,whah'ihst
1563,he/she is looking for it,present,y-ho2h,yhoh
1563,he/she is looking for it,present_1sg,y-ho3h,yhoh'
1563,he/she is looking for it,imperfective,y-ho2h,yhoh
1563,he/she is looking for it,perfective,y-ha2l,yhal
1563,he/she is looking for it,imperative,y-hka2,yhka
1563,he/she is looking for it,infinitive,y-hst,yhst
1569,it is cold,present,yhv22tl-,yhvvtl
1569,it is cold,imperfective,yhv22tl-,yhvvtl
1569,it is cold,perfective,yhv22tl-,yhvvtl
1572,he/she is getting drunk,present,yhv2hst-e33',yhvhstee'
1572,he/she is getting drunk,present_1sg,yv2hst-e33',yvhstee'
1572,he/she is getting drunk,imperfective,yhv2hst-e33hsk,yhvhstee'hsk
1572,he/she is getting drunk,imperfective,yhv2hst-e33hsk,yhvhsteeh'sk
1572,he/she is getting drunk,perfective,yhv2hst-a33',yhvhstaa'
1572,he/she is getting drunk,imperative,yv2hst-a2ka2,yvhstaka
1572,he/she is getting drunk,infinitive,yhv2hst-e21hst,yhvhsteehst
1597,it’s foggy,present,khv2ha3t-,khvhat'
1597,it’s foggy,present_1sg,khv2ha3t-,khvhat'
1597,it’s foggy,imperfective,khv2ha2t-,khvhat
1597,it’s foggy,perfective,khv2ha2t-,khvhat
1597,it’s foggy,imperative,khv2ha2t-e33hsti2,khvhatee'hsti
1597,it’s foggy,imperative,khv2ha2t-e33hsti2,khvhateeh'sti
1599,he/she is not having luck at hunting,present,kwho23l-e32k,kwhoolee'k
1599,he/she is not having luck at hunting,present,kwho23l-e32k,kwhoole'k
1599,he/she is not having luck at hunting,present_1sg,kwho23l-e32k,kwhoolee'k
1599,he/she is not having luck at hunting,present_1sg,kwho23l-e32k,kwhoole'k
1599,he/she is not having luck at hunting,imperfective,kwho23l-e32k,kwhoolee'k
1599,he/she is not having luck at hunting,imperfective,kwho23l-e32k,kwhoole'k
1599,he/she is not having luck at hunting,perfective,kwho23l-v32hs,kwhoolvv'hs
1599,he/she is not having luck at hunting,perfective,kwho23l-v32hs,kwhoolv'hs
1599,he/she is not having luck at hunting,imperative,kwho22l-u21ka2,kwhooluuka
1599,he/she is not having luck at hunting,infinitive,kwho23l-v32hst,kwhoolvv'hst
1599,he/she is not having luck at hunting,infinitive,kwho23l-v32hst,kwhoolv'hst
1604,he/she is making a mistake,present,li23ta32hst-i2h,liitaa'hstih
1604,he/she is making a mistake,present,li23ta32hst-i2h,liita'hstih
1604,he/she is making a mistake,present_1sg,li23ta32hst-i2h,liitaa'hstih
1604,he/she is making a mistake,present_1sg,li23ta32hst-i2h,liita'hstih
1604,he/she is making a mistake,imperfective,li23ta32hst-i22hsk,liitaa'hstiihsk
1604,he/she is making a mistake,imperfective,li23ta32hst-i22hsk,liita'hstiihsk
1604,he/she is making a mistake,perfective,li23ta32hst-ha2n,liitaa'hsthan
1604,he/she is making a mistake,perfective,li23ta32hst-ha2n,liita'hsthan
1604,he/she is making a mistake,imperative,li22ta21hst-a2,liitaahsta
1604,he/she is making a mistake,infinitive,li23ta32hst-o2ht,liitaa'hstoht
1604,he/she is making a mistake,infinitive,li23ta32hst-o2ht,liita'hstoht
1612,he/she is whining,present,li23ye32t-i2h,liiyee'tih
1612,he/she is whining,present,li23ye32t-i2h,liiye'tih
1612,he/she is whining,present_1sg,li23ye32t-i2h,liiyee'tih
1612,he/she is whining,present_1sg,li23ye32t-i2h,liiye'tih
1612,he/she is whining,imperfective,li23ye32t-i22hsk,liiyee'tiihsk
1612,he/she is whining,imperfective,li23ye32t-i22hsk,liiye'tiihsk
1612,he/she is whining,perfective,li23ye32t-ha2n,liiyee'than
1612,he/she is whining,perfective,li23ye32t-ha2n,liiye'than
1612,he/she is whining,imperative,li22ye21t-a2,liiyeeta
1612,he/she is whining,infinitive,li23ye32t-o2ht,liiyee'toht
1612,he/she is whining,infinitive,li23ye32t-o2ht,liiye'toht
1629,he/she has an object,present,n-a3',na'
1629,he/she has an object,present_1sg,n-a3',na'
1629,he/she has an object,imperfective,n-a3',na'
1629,he/she has an object,perfective,n-a3',na'
1629,he/she has an object,imperative,n-a3'e33hsti2,na'eehsti
1639,he/she is being mean,present,ne23ku32ts-,neekuu'ts
1639,he/she is being mean,present,ne23ku32ts-,neeku'ts
1639,he/she is being mean,present_1sg,ne23ku32ts-,neekuu'ts
1639,he/she is being mean,present_1sg,ne23ku32ts-,neeku'ts
1639,he/she is being mean,imperfective,ne23ku32ts-,neekuu'ts
1639,he/she is being mean,imperfective,ne23ku32ts-,neeku'ts
1639,he/she is being mean,perfective,ne23ku32ts-,neekuu'ts
1639,he/she is being mean,perfective,ne23ku32ts-,neeku'ts
1639,he/she is being mean,imperative,ne23ku32ts-e33hsti2,neekuu'tseehsti
1639,he/she is being mean,imperative,ne23ku32ts-e33hsti2,neeku'tseehsti
1642,he/she has a liquid,present,ne3-h,neh'
1642,he/she has a liquid,present_1sg,ne3-h,neh'
1642,he/she has a liquid,imperfective,ne22-h,neeh
1642,he/she has a liquid,perfective,ne22-h,neeh
1642,he/she has a liquid,imperative,ne22-he33hsti2,neeheeh'sti
1642,he/she has a liquid,infinitive,ne2-ht,neht
1683,he/she is thirsty,present,tha2te22k-i33',thateekii'
1683,he/she is thirsty,present_1sg,tha2te22k-i33',thateekii'
1683,he/she is thirsty,imperfective,tha2te22k-i33hsk,thateekiih'sk
1683,he/she is thirsty,perfective,tha2te22k-a32n,thateekaan
1683,he/she is thirsty,imperative,tha2te22k-v21ka2,thateekvvka
1683,he/she is thirsty,infinitive,tha2te23k-o32t,thateekoo't
1683,he/she is thirsty,infinitive,tha2te23k-o32t,thateeko't
1684,he/she is becoming enraged,present,tha2lha2wo22-hsk,thalhawoohsk
1684,he/she is becoming enraged,present_1sg,tha2lha2wo22-hsk,thalhawoohsk
1684,he/she is becoming enraged,imperfective,tha2lha2wo22-hsk,thalhawoohsk
1684,he/she is becoming enraged,perfective,tha2lha2wo22-hs,thalhawoohs
1684,he/she is becoming enraged,imperative,tha2lha2wo23-hi2,thalhawoohi
1684,he/she is becoming enraged,infinitive,tha2lha2wo22-hi2hst,thalhawoohihst
1699,he/she is belching,present,khu23le32-k,khuulee'k
1699,he/she is belching,present,khu23le32-k,khuule'k
1699,he/she is belching,present_1sg,khu23le32-k,khuulee'k
1699,he/she is belching,present_1sg,khu23le32-k,khuule'k
1699,he/she is belching,imperfective,khu23le32-k,khuulee'k
1699,he/she is belching,imperfective,khu23le32-k,khuule'k
1699,he/she is belching,perfective,khu23le32-ts,khuulee'ts
1699,he/she is belching,perfective,khu23le32-ts,khuule'ts
1699,he/she is belching,imperative,khu22le21-ki2,khuuleeki
1699,he/she is belching,infinitive,khu23le3-'i2hst,khuulee'ihst
1699,he/she is belching,infinitive,khu23le3-'i2hst,khuule'ihst
1700,he/she is shivering,present,na22w-i3',naawi'
1700,he/she is shivering,present_1sg,na22w-i3',naawi'
1700,he/she is shivering,imperfective,na22w-i32hsk,naawiihsk
1700,he/she is shivering,perfective,na22w-,naaw
1700,he/she is shivering,imperative,na23w-a2,naawa
1700,he/she is shivering,infinitive,na23w-i32hst,naawii'hst
1700,he/she is shivering,infinitive,na23w-i32hst,naawi'hst
1708,he/she smells it,present,whsv32-k,whsv'k
1708,he/she smells it,present_1sg,whsv32-k,whsv'k
1708,he/she smells it,imperfective,whsv32-k,whsv'k
1708,he/she smells it,perfective,whsv32-ts,whsv'ts
1708,he/she smells it,imperative,whsv21-ki2,whsvvki
1708,he/she smells it,infinitive,whsv2-hst,whsvhst
1709,he/she has an object,present,y-,y
1709,he/she has an object,present_1sg,v23y-,vvy
1709,he/she has an object,imperfective,y-,y
1709,he/she has an object,perfective,y-,y
1709,he/she has an object,imperative,v23y-e32hsti2,vvyee'hsti
1709,he/she has an object,imperative,v23y-e32hsti2,vvye'hsti
1710,he/she is aching,present,e22hi2hsta32n-e2h,eehihsta'neh
1710,he/she is aching,present_1sg,e22hi2hsta32n-e2h,eehihsta'neh
1710,he/she is aching,imperfective,e22hi2hsta32n-e22h,eehihsta'neeh
1710,he/she is aching,perfective,e22hi2hsta32n-e22l,eehihsta'neel
1710,he/she is aching,imperative,e22hi2hsta21-hsi2,eehihstaahsi
1710,he/she is aching,infinitive,e22hi21hsta3n-e2ht,eehiihstaneht
1729,he/she is confident,present,o22hi2yu3-h,oohiyuh'
1729,he/she is confident,present_1sg,o22hi2yu3-h,oohiyuh'
1729,he/she is confident,imperfective,o22hi2yu33-hs,oohiyuu'hs
1729,he/she is confident,imperfective,o22hi2yu33-hs,oohiyuuh's
1729,he/she is confident,perfective,o22hi2yu33-hs,oohiyuu'hs
1729,he/she is confident,perfective,o22hi2yu33-hs,oohiyuuh's
1729,he/she is confident,imperative,o22hi2yu33-hse33hsti2,oohiyuu'hseehsti
1729,he/she is confident,imperative,o22hi2yu33-hse33hsti2,oohiyuuh'seehsti
1730,he/she is sitting,present,o23l-h,oolh
1730,he/she is sitting,present_1sg,o23l-h,oolh
1730,he/she is sitting,imperfective,o23l-h,oolh
1730,he/she is sitting,perfective,o23l-h,oolh
1730,he/she is sitting,imperative,o23l-he32hsti2,oolhee'hsti
1730,he/she is sitting,imperative,o23l-he32hsti2,oolhe'hsti
1741,he/she is losing it,present,yo22hu23hs-e3h,yoohuuhseh'
1741,he/she is losing it,present_1sg,yo22hu23hs-e3h,yoohuuhseh'
1741,he/she is losing it,imperfective,yo22hu23hs-e33h,yoohuuhseeh'
1741,he/she is losing it,perfective,yo22hu23hs-e33l,yoohuuhseel'
1741,he/she is losing it,imperative,yo22hu23-hsi2,yoohuuhsi
1741,he/she is losing it,infinitive,yo22hu23hs-e3ht,yoohuuhseh't
