corpus_id,form_name,surface,segmented
1230,imperative,hinheki,hi-nhe-ki
1230,imperfective,khaneko'i,kha-ne-k-o'i
1230,infinitive,unhehsti,u-nhe-hst-i
1230,perfective,unhetsv'i,u-nhe-ts-v'i
1230,present,khaneka,kha-ne-k-a
1230,present_1sg,tsineka,tsi-ne-k-a
1231,imperative,hinhekwata,hi-nhekwat-a
1231,imperfective,khanekwatihsko'i,kha-nekwat-ihsk-o'i
1231,infinitive,unhekwathti,u-nhekwat-ht-i
1231,perfective,unhekwatvhv'i,u-nhekwat-vh-v'i
1231,present,khanekwatiha,kha-nekwat-ih-a
1231,present_1sg,tsinekwatiha,tsi-nekwat-ih-a
1232,imperative,hinhehkwotsa,hi-nhehkw-otsa
1232,imperfective,khanehkwohsko'i,kha-nehkw-ohsk-o'i
1232,infinitive,unhehkwohsti,u-nhehkw-ohst-i
1232,perfective,unhehkwo'v'i,u-nhehkw-o'-v'i
1232,present,khanehkwo'a,kha-nehkw-o'-a
1232,present_1sg,tsinehkwo'a,tsi-nehkw-o'-a
1233,imperative,hinhehkwoki,hi-nhehkwo-ki
1233,imperfective,khanehkwoko'i,kha-nehkwo-k-o'i
1233,infinitive,unhehkwo'ihsti,u-nhehkwo-'ihst-i
1233,perfective,unhehkwotsv'i,u-nhehkwo-ts-v'i
1233,present,khanehkwoka,kha-nehkwo-k-a
1234,imperative,hinhe'ihsta,hi-nhe'ihst-a
1234,imperfective,khane'ihstihsko'i,kha-ne'ihst-ihsk-o'i
1234,infinitive,unhe'ihstohti,u-nhe'ihst-oht-i
1234,perfective,unhe'ihsthanv'i,u-nhe'ihst-han-v'i
1234,present,khane'ihstiha,kha-ne'ihst-ih-a
1234,present_1sg,tsine'ihstiha,tsi-ne'ihst-ih-a
1235,imperfective,khanehsalho'i,kha-nehsal-h-o'i
1235,present,khanehsalha,kha-nehsal-h-a
1236,imperative,hinhehsalhvka,hi-nhehsal-hvka
1236,imperfective,khanehsalhvhsko'i,kha-nehsal-hvhsk-o'i
1236,infinitive,unhehsalhti,u-nhehsal-ht-i
1236,perfective,unhehsalhanv'i,u-nhehsal-han-v'i
1236,present,khanehsalhvhska,kha-nehsal-hvhsk-a
1236,present_1sg,tsinehsalhvhska,tsi-nehsal-hvhsk-a
1241,imperative,hinilhvka,hi-nil-hvka
1241,imperfective,khanilhvhsko'i,kha-nil-hvhsk-o'i
1241,infinitive,unhilhti,u-nhil-ht-i
1241,perfective,unhilhanv'i,u-nhil-han-v'i
1241,present,khanilhvhska,kha-nil-hvhsk-a
1241,present_1sg,tsinilhvhska,tsi-nil-hvhsk-a
1246,imperative,hinhohvla,hi-nho-hvla
1246,imperfective,khanohehsko'i,kha-no-hehsk-o'i
1246,infinitive,unhohehti,u-nho-heht-i
1246,perfective,unhohelhv'i,u-nho-helh-v'i
1246,present,khanoheha,kha-no-heh-a
1246,present_1sg,tsinoheha,tsi-no-heh-a
1247,imperative,hinohiya,hi-noh-iy-a
1247,imperfective,khanohiyahsko'i,kha-noh-iy-ahsk-o'i
1247,infinitive,unhohiyahsti,u-nhoh-iy-ahst-i
1247,perfective,unhohiyv'i,u-nhoh-iy-v'i
1247,present,khanohiya'a,kha-noh-iy-a'-a
1247,present_1sg,tsinohiya'a,tsi-noh-iy-a'-a
1249,imperative,hinoyvla,hi-noy-vla
1249,imperfective,khanoyehsko'i,kha-noy-ehsk-o'i
1249,infinitive,unhoyehti,u-nhoy-eht-i
1249,perfective,unhoyehv'i,u-nhoy-eh-v'i
1249,present,khanoyeha,kha-noy-eh-a
1249,present_1sg,tsinoyeha,tsi-noy-eh-a
1254,imperative,hinhvhsolvhsta,hi-nhvhsolvhst-a
1254,imperfective,khanvhsolvhstihsko'i,kha-nvhsolvhst-ihsk-o'i
1254,infinitive,unhvhsolvhstohti,u-nhvhsolvhst-oht-i
1254,perfective,unhvhsolvhsthanv'i,u-nhvhsolvhst-han-v'i
1254,present,khanvhsolvhstiha,kha-nvhsolvhst-ih-a
1254,present_1sg,tsinvhsolvhstiha,tsi-nvhsolvhst-ih-a
1256,imperative,hinvwvka,hi-nvw-vka
1256,imperfective,khanvwihsko'i,kha-nvw-ihsk-o'i
1256,infinitive,unhvwoti,u-nhvw-ot-i
1256,perfective,unhvwanv'i,u-nhvw-an-v'i
1256,present,khanvwi'a,kha-nvw-i'-a
1256,present_1sg,tsinvwi'a,tsi-nvw-i'-a
1258,imperative,hawholataki,h-awholat-aki
1258,imperfective,khawolatehsko'i,kh-awolat-ehsk-o'i
1258,infinitive,uwholatehsti,u->awholat-ehst-i
1258,perfective,uwholatehsv'i,u->awholat-ehs-v'i
1258,present,khawolate'a,kh-awolat-e'-a
1258,present_1sg,ka'wolate'a,k-a'wolat-e'-a
1308,imperative,nhvnhtaki,n-h-vnht-aki
1308,imperfective,nikvnhtehsko'i,ni-k-vnht-ehsk-o'i
1308,infinitive,iyuwanhtehsti,iy-uwa->vnht-ehst-i
1308,perfective,nuwanhtehsv'i,n-uwa->vnht-ehs-v'i
1308,present,nikvnhte'a,ni-k-vnht-e'-a
1308,present_1sg,nikvnhte'a,ni-k-vnht-e'-a
1309,imperative,nhvnhta,n-h-vnht-a
1309,imperfective,nikvnhtihsko'i,ni-k-vnht-ihsk-o'i
1309,infinitive,iyuwanhtohti,iy-uwa->vnht-oht-i
1309,perfective,nuwanhthanv'i,n-uwa->vnht-han-v'i
1309,present,nikvnhtiha,ni-k-vnht-ih-a
1309,present_1sg,nikvnhtiha,ni-k-vnht-ih-a
1323,imperative,nitsvnhtehsti,ni-ts-vnht-ehsti
1323,imperfective,nuwanhto'i,n-uwa->vnht-o'i
1323,perfective,nuwanhtv'i,n-uwa->vnht-v'i
1323,present,nuwanhti,n-uwa->vnht-i
1323,present_1sg,nakwvnhti,n-akw-vnht-i
1450,infinitive,utatolihstohti,u->ata->:tolihst-oht-i
1451,imperative,tsatakeyuhsehsti,ts-ata-keyu-hs-ehsti
1451,imperfective,utakeyuhso'i,u->ata-keyu-hs-o'i
1451,perfective,utakeyuhsv'i,u->ata-keyu-hs-v'i
1451,present,utakeyuha,u->ata-keyu-h-a
1451,present_1sg,akwatakeyuha,akw-ata-keyu-h-a
1459,imperative,tsatanekoyuhsehsti,ts-ata-nekoyu-hs-ehsti
1459,imperfective,utanekoyuhso'i,u->ata-nekoyu-hs-o'i
1459,perfective,utanekoyuhsv'i,u->ata-nekoyu-hs-v'i
1459,present,utanekoyuha,u->ata-nekoyu-h-a
1459,present_1sg,akwatanekoyuha,akw-ata-nekoyu-h-a
1462,imperative,tsatanhthehsti,ts-at-anht-h-ehsti
1462,imperfective,utanhtho'i,u->at-anht-h-o'i
1462,infinitive,utanhtatihsti,u->at-anht-at-ihst-i
1462,perfective,utanhthv'i,u->at-anht-h-v'i
1462,present,utanhtha,u->at-anht-h-a
1462,present_1sg,akwatanhtha,akw-at-anht-h-a
1470,infinitive,utayvlathti,u->ata-yvlat-ht-i
1471,imperative,tsatuka,ts-at-uka
1471,imperfective,uteko'i,u->at-ek-o'i
1471,infinitive,utinvti,u->at-invt-i
1471,perfective,utinvhsv'i,u->at-invhs-v'i
1471,present,uteka,u->at-ek-a
1471,present_1sg,akwateka,akw-at-ek-a
1476,imperative,tsatethiya,ts-atethiy-a
1476,imperfective,utethiyihsko'i,u->atethiy-ihsk-o'i
1476,infinitive,utethiyhti,u->atethiy-ht-i
1476,perfective,utethiyvhv'i,u->atethiy-vh-v'i
1476,present,utethiyiha,u->atethiy-ih-a
1476,present_1sg,akwatethiyiha,akw-atethiy-ih-a
1478,imperative,tsatilhehkehsti,ts-atilheh-k-ehsti
1478,imperfective,utilhehko'i,u->atilheh-k-o'i
1478,perfective,utilhehkv'i,u->atilheh-k-v'i
1478,present,utilhehka,u->atilheh-k-a
1480,infinitive,utihskalhti,u->ati->vhskal-ht-i
1481,imperative,tsatiwhi,ts-atiw-hi
1481,imperfective,utiwhsko'i,u->atiw-hsk-o'i
1481,infinitive,utiwhihsti,u->atiw-hihst-i
1481,perfective,utiwhsv'i,u->atiw-hs-v'i
1481,present,utiwhska,u->atiw-hsk-a
1481,present_1sg,akwatiwhska,akw-atiw-hsk-a
1483,imperfective,utlanvto'i,u->at-lanvt-o'i
1483,perfective,utlanvtv'i,u->at-lanvt-v'i
1483,present,utlanvta,u->at-lanvt-a
1485,imperative,tsatlahsithvhsi,ts-atlahsithv'*-hsi
1485,imperfective,utlahsithv'eho'i,u->atlahsithv'-eh-o'i
1485,infinitive,utlahsithv'ehti,u->atlahsithv'-eht-i
1485,perfective,utlahsithv'elv'i,u->atlahsithv'-el-v'i
1485,present,utlahsithv'eha,u->atlahsithv'-eh-a
1485,present_1sg,akwatlahsithv'eha,akw-atlahsithv'-eh-a
1487,imperative,tsatleki,ts-atle-ki
1487,imperfective,utleko'i,u->atle-k-o'i
1487,infinitive,utle'ihsti,u->atle-'ihst-i
1487,perfective,utletsv'i,u->atle-ts-v'i
1487,present,utleka,u->atle-k-a
1487,present_1sg,akwatleka,akw-atle-k-a
1489,imperative,tsatli'atehsti,ts-atli'at-ehsti
1489,imperfective,utli'ato'i,u->atli'at-o'i
1489,perfective,utli'atv'i,u->atli'at-v'i
1489,present,utli'ata,u->atli'at-a
1489,present_1sg,akwatli'ata,akw-atli'at-a
1505,infinitive,utuhti,u->at-u-ht-i
1507,imperative,tsatula,ts-atul-a
1507,imperfective,utulihsko'i,u->atul-ihsk-o'i
1507,infinitive,utulhti,u->atul-ht-i
1507,perfective,utulvhv'i,u->atul-vh-v'i
1507,present,utuliha,u->atul-ih-a
1507,present_1sg,akwatuliha,akw-atul-ih-a
1508,imperative,tsatvnv'ihstehsti,ts-atvnv'ihst-ehsti
1508,imperfective,utvnv'ihsto'i,u->atvnv'ihst-o'i
1508,perfective,utvnv'ihstv'i,u->atvnv'ihst-v'i
1508,present,utvnv'ihsti,u->atvnv'ihst-i
1508,present_1sg,akwatvnv'ihsti,akw-atvnv'ihst-i
1514,imperative,tsakanawohi,tsa-kanawo-hi
1514,imperfective,ukanawohsko'i,u-kanawo-hsk-o'i
1514,infinitive,ukanawohihsti,u-kanawo-hihst-i
1514,perfective,ukanawohsv'i,u-kanawo-hs-v'i
1514,present,ukanawohska,u-kanawo-hsk-a
1514,present_1sg,akikanawohska,aki-kanawo-hsk-a
1516,imperative,hikeyuhsehsti,hi-keyu-hs-ehsti
1516,imperfective,ukeyuhso'i,u-keyu-hs-o'i
1516,perfective,ukeyuhsv'i,u-keyu-hs-v'i
1516,present,ukeyuha,u-keyu-h-a
1516,present_1sg,tsikeyu'a,tsi-keyu-'-a
1523,imperative,tsakonhiyoki,tsa-konhiy-o-ki
1523,imperfective,ukonhiyoko'i,u-konhiy-o-k-o'i
1523,infinitive,ukonhiyohsti,u-konhiy-o-hst-i
1523,perfective,ukonhiyotsv'i,u-konhiy-o-ts-v'i
1523,present,ukonhiyoka,u-konhiy-o-k-a
1523,present_1sg,akikonhiyoka,aki-konhiy-o-k-a
1524,imperative,tsakohi,tsa-ko-hi
1524,imperfective,ukohsko'i,u-ko-hsk-o'i
1524,infinitive,ukohihsti,u-ko-hihst-i
1524,perfective,ukohsv'i,u-ko-hs-v'i
1524,present,ukohska,u-ko-hsk-a
1524,present_1sg,akikohska,aki-ko-hsk-a
1530,imperative,tsahehsti,tsa--h-ehsti
1530,imperfective,uho'i,u--h-o'i
1530,perfective,uhv'i,u--h-v'i
1530,present,uha,u--h-a
1530,present_1sg,akiha,aki--h-a
1531,imperative,tsahalhokvla,tsa-halhok-vla
1531,imperfective,uhalhokehsko'i,u-halhok-ehsk-o'i
1531,infinitive,uhalhokehti,u-halhok-eht-i
1531,perfective,uhalhokehv'i,u-halhok-eh-v'i
1531,present,uhalhokeha,u-halhok-eh-a
1531,present_1sg,akhalhokeha,ak-halhok-eh-a
1534,imperative,tsahawohsta,tsa-hawohst-a
1534,imperfective,uhawohstihsko'i,u-hawohst-ihsk-o'i
1534,infinitive,uhawohstohti,u-hawohst-oht-i
1534,perfective,uhawohsthanv'i,u-hawohst-han-v'i
1534,present,uhawohstiha,u-hawohst-ih-a
1534,present_1sg,akihawohstiha,aki-hawohst-ih-a
1535,imperative,tsahihsathehsti,tsa-hihsat-h-ehsti
1535,imperfective,uhihsatho'i,u-hihsat-h-o'i
1535,perfective,uhihsathv'i,u-hihsat-h-v'i
1535,present,uhihsatha,u-hihsat-h-a
1535,present_1sg,akihihsatha,aki-hihsat-h-a
1536,imperative,tsahihsohtahsi,tsa-hihsohtan*-hsi
1536,imperfective,uhihsohtaneho'i,u-hihsohtan-eh-o'i
1536,infinitive,uhihsohtanehti,u-hihsohtan-eht-i
1536,perfective,uhihsohtanelv'i,u-hihsohtan-el-v'i
1536,present,uhihsohtaneha,u-hihsohtan-eh-a
1536,present_1sg,akihihsohtaneha,aki-hihsohtan-eh-a
1537,imperfective,uhihsohto'i,u-hihsoht-o'i
1537,perfective,uhihsohtv'i,u-hihsoht-v'i
1537,present,uhihsohti,u-hihsoht-i
1544,imperative,tshanalvki,tsha-nalv-ki
1544,imperfective,unhalvko'i,u-nhalv-k-o'i
1544,infinitive,unhalv'ihsti,u-nhalv-'ihst-i
1544,perfective,unhalvtsv'i,u-nhalv-ts-v'i
1544,present,unhalvka,u-nhalv-k-a
1544,present_1sg,akhinalvka,akhi-nalv-k-a
1545,imperative,tshanalvhsehsti,tsha-nalv-hs-ehsti
1545,imperfective,unhalvhso'i,u-nhalv-hs-o'i
1545,perfective,unhalvhsv'i,u-nhalv-hs-v'i
1545,present,unhalvha,u-nhalv-h-a
1545,present_1sg,akhinalvha,akhi-nalv-h-a
1548,imperative,tshanahskwalotsa,tsha-nahskwal-otsa
1548,imperfective,unhahskwalohsko'i,u-nhahskwal-ohsk-o'i
1548,infinitive,unhahskwalohsti,u-nhahskwal-ohst-i
1548,perfective,unhahskwalo'v'i,u-nhahskwal-o'-v'i
1548,present,unhahskwalo'a,u-nhahskwal-o'-a
1548,present_1sg,akhinahskwalo'a,akhi-nahskwal-o'-a
1551,imperative,tshanawahsta,tsha-nawahst-a
1551,imperfective,unhawahstihsko'i,u-nhawahst-ihsk-o'i
1551,infinitive,unhawahstohti,u-nhawahst-oht-i
1551,perfective,unhawahsthanv'i,u-nhawahst-han-v'i
1551,present,unhawahstiha,u-nhawahst-ih-a
1551,present_1sg,akhinawahstiha,akhi-nawahst-ih-a
1554,imperative,tsanhihehsti,ts-anhi-h-ehsti
1554,imperfective,unhiho'i,u->anhi-h-o'i
1554,perfective,unhihv'i,u->anhi-h-v'i
1554,present,unhiha,u->anhi-h-a
1554,present_1sg,akwanhiha,akw-anhi-h-a
1557,imperative,tsanhuwehsti,ts-anhuw-ehsti
1557,imperfective,unhuwo'i,u->anhuw-o'i
1557,perfective,unhuwv'i,u->anhuw-v'i
1557,present,unhuwa,u->anhuw-a
1557,present_1sg,akwanhuwa,akw-anhuw-a
1561,imperative,tshawahi,tsha-wa-hi
1561,imperfective,uwhahsko'i,u-wha-hsk-o'i
1561,infinitive,uwhahihsti,u-wha-hihst-i
1561,perfective,uwhahsv'i,u-wha-hs-v'i
1561,present,uwhahska,u-wha-hsk-a
1561,present_1sg,akhiwahska,akhi-wa-hsk-a
1563,imperative,tsayhka,tsa-y-hka
1563,imperfective,uyhoho'i,u-y-hoh-o'i
1563,infinitive,uyhsti,u-y-hst-i
1563,perfective,uyhalv'i,u-y-hal-v'i
1563,present,uyhoha,u-y-hoh-a
1563,present_1sg,akiyhoha,aki-y-hoh-a
1564,imperative,hiyholuhvka,hi-yholu-hvka
1564,imperfective,uyholuhso'i,u-yholu-hs-o'i
1564,infinitive,uyholuhti,u-yholu-ht-i
1564,perfective,uyholuhsv'i,u-yholu-hs-v'i
1564,present,uyholuha,u-yholu-h-a
1564,present_1sg,akhiyoluha,akhi-yolu-h-a
1569,imperfective,uyhvtlo'i,u-yhvtl-o'i
1569,perfective,uyhvtlv'i,u-yhvtl-v'i
1569,present,uyhvtla,u-yhvtl-a
1572,imperative,tshayvhstaka,tsha-yvhst-aka
1572,imperfective,uyhvhstehsko'i,u-yhvhst-ehsk-o'i
1572,infinitive,uyhvhstehsti,u-yhvhst-ehst-i
1572,perfective,uyhvhsta'v'i,u-yhvhst-a'-v'i
1572,present,uyhvhste'a,u-yhvhst-e'-a
1572,present_1sg,akhiyvhste'a,akhi-yvhst-e'-a
1576,imperative,tsatsa'ehsti,ts-atsa'-ehsti
1576,imperfective,utsa'o'i,u->atsa'-o'i
1576,perfective,utsa'v'i,u->atsa'-v'i
1576,present,utsa'a,u->atsa'-a
1576,present_1sg,akwatsa'a,akw-atsa'-a
1580,imperative,hatsetsta,h-atsetst-a
1580,imperfective,utsetsto'i,u->atsetst-o'i
1580,infinitive,utsetstohti,u->atsetst-oht-i
1580,perfective,utsetstv'i,u->atsetst-v'i
1580,present,utsetsti,u->atsetst-i
1580,present_1sg,akwatsetsti,akw-atsetst-i
1585,imperative,hatsonathvka,h-atsonat-hvka
1585,imperfective,utsonatho'i,u->atsonat-h-o'i
1585,infinitive,utsonathti,u->atsonat-ht-i
1585,perfective,utsonathv'i,u->atsonat-h-v'i
1585,present,utsonatha,u->atsonat-h-a
1585,present_1sg,akwatsonatha,akw-atsonat-h-a
1592,infinitive,ukhsathti,u->akhsat-ht-i
1593,infinitive,ukhsehstohti,u->akhsehst-oht-i
1597,imperative,tsakhvhatehsti,tsa-khvhat-ehsti
1597,imperfective,ukhvhato'i,u-khvhat-o'i
1597,perfective,ukhvhatv'i,u-khvhat-v'i
1597,present,ukhvhata,u-khvhat-a
1597,present_1sg,akikhvhata,aki-khvhat-a
1599,imperative,tsakwholuka,tsa-kwhol-uka
1599,imperfective,ukwholeko'i,u-kwhol-ek-o'i
1599,infinitive,ukwholvhsti,u-kwhol-vhst-i
1599,perfective,ukwholvhsv'i,u-kwhol-vhs-v'i
1599,present,ukwholeka,u-kwhol-ek-a
1599,present_1sg,akikwholeka,aki-kwhol-ek-a
1602,imperative,tsalenaka,ts-alena-ka
1602,imperfective,ulenahiho'i,u->alena-hih-o'i
1602,infinitive,ulenahsti,u->alena-hst-i
1602,perfective,ulenalhv'i,u->alena-lh-v'i
1602,present,ulenahiha,u->alena-hih-a
1602,present_1sg,akwalenahiha,akw-alena-hih-a
1604,imperative,tsalitahsta,tsa-litahst-a
1604,imperfective,ulitahstihsko'i,u-litahst-ihsk-o'i
1604,infinitive,ulitahstohti,u-litahst-oht-i
1604,perfective,ulitahsthanv'i,u-litahst-han-v'i
1604,present,ulitahstiha,u-litahst-ih-a
1604,present_1sg,akilitahstiha,aki-litahst-ih-a
1612,imperative,tsaliyeta,tsa-liyet-a
1612,imperfective,uliyetihsko'i,u-liyet-ihsk-o'i
1612,infinitive,uliyetohti,u-liyet-oht-i
1612,perfective,uliyethanv'i,u-liyet-han-v'i
1612,present,uliyetiha,u-liyet-ih-a
1612,present_1sg,akiliyetiha,aki-liyet-ih-a
1613,imperative,tsaliyehsuhsthkehsti,ts-ali-yehsuhsth-k-ehsti
1613,imperfective,uliyehsuhsthko'i,u->ali-yehsuhsth-k-o'i
1613,perfective,uliyehsuhsthkv'i,u->ali-yehsuhsth-k-v'i
1613,present,uliyehsuhsthka,u->ali-yehsuhsth-k-a
1613,present_1sg,akwaliyehsuhsthka,akw-ali-yehsuhsth-k-a
1614,imperfective,ulokilo'i,u-lokil-o'i
1614,perfective,ulokilv'i,u-lokil-v'i
1614,present,ulokila,u-lokil-a
1616,imperative,tsalhstahsi,ts-al-hstanh@-hsi
1616,imperfective,ulhstanheho'i,u->al-hstanh-eh-o'i
1616,infinitive,ulhstanhehti,u->al-hstanh-eht-i
1616,perfective,ulhstanhelv'i,u->al-hstanh-el-v'i
1616,present,ulhstanheha,u->al-hstanh-eh-a
1616,present_1sg,akwalhstanheha,akw-al-hstanh-eh-a
1618,imperative,tsalhstulehsti,ts-al-hstul-ehsti
1618,imperfective,ulhstulo'i,u->al-hstul-o'i
1618,perfective,ulhstulv'i,u->al-hstul-v'i
1618,present,ulhstula,u->al-hstul-a
1618,present_1sg,akwalhstula,akw-al-hstul-a
1621,imperative,tsalhskwalutehsti,ts-al-hskwalut-ehsti
1621,imperfective,ulhskwaluto'i,u->al-hskwalut-o'i
1621,perfective,ulhskwalutv'i,u->al-hskwalut-v'i
1621,present,ulhskwaluta,u->al-hskwalut-a
1621,present_1sg,akwalhskwaluta,akw-al-hskwalut-a
1622,imperative,tsalhskwethuhkehsti,ts-al-hskwethuh-k-ehsti
1622,imperfective,ulhskwethuhko'i,u->al-hskwethuh-k-o'i
1622,perfective,ulhskwethuhkv'i,u->al-hskwethuh-k-v'i
1622,present,ulhskwethuhka,u->al-hskwethuh-k-a
1622,present_1sg,akwalhskwethuhka,akw-al-hskwethuh-k-a
1623,imperative,tsalhsihkehsti,ts-alhsih-k-ehsti
1623,imperfective,ulhsihko'i,u->alhsih-k-o'i
1623,perfective,ulhsihkv'i,u->alhsih-k-v'i
1623,present,ulhsihka,u->alhsih-k-a
1627,imperfective,ulvkwhto'i,u-lvkwht-o'i
1627,perfective,ulvkwhtv'i,u-lvkwht-v'i
1627,present,ulvkwhti,u-lvkwht-i
1627,present_1sg,tsilvkwoti,tsi-lvkwot-i
1629,imperative,tsana'ehsti,tsa-n-a'-ehsti
1629,imperfective,una'o'i,u-n-a'-o'i
1629,perfective,una'v'i,u-n-a'-v'i
1629,present,una'a,u-n-a'-a
1629,present_1sg,akina'a,aki-n-a'-a
1639,imperative,tsanekutsehsti,tsa-nekuts-ehsti
1639,imperfective,unekutso'i,u-nekuts-o'i
1639,perfective,unekutsv'i,u-nekuts-v'i
1639,present,unekutsa,u-nekuts-a
1639,present_1sg,akinekutsa,aki-nekuts-a
1642,infinitive,unehti,u-n-eht-i
1642,infinitive,unehti,u-ne-ht-i
1646,imperative,tsanhthehsti,ts-anht-h-ehsti
1646,imperfective,unhtho'i,u->anht-h-o'i
1646,perfective,unhthv'i,u->anht-h-v'i
1646,present,unhtha,u->anht-h-a
1646,present_1sg,akwanhtha,akw-anht-h-a
1677,imperative,tsahsulehsti,ts-ahsul-ehsti
1677,imperfective,uhsulo'i,u->ahsul-o'i
1677,perfective,uhsulv'i,u->ahsul-v'i
1677,present,uhsula,u->ahsul-a
1677,present_1sg,akwahsula,akw-ahsul-a
1683,imperative,tsthatekvka,ts-thatek-vka
1683,imperfective,uthatekihsko'i,u-thatek-ihsk-o'i
1683,infinitive,uthatekoti,u-thatek-ot-i
1683,perfective,uthatekanv'i,u-thatek-an-v'i
1683,present,uthateki'a,u-thatek-i'-a
1683,present_1sg,akhthateki'a,akh-thatek-i'-a
1684,imperative,tsthalhawohi,ts-thalhawo-hi
1684,imperfective,uthalhawohsko'i,u-thalhawo-hsk-o'i
1684,infinitive,uthalhawohihsti,u-thalhawo-hihst-i
1684,perfective,uthalhawohsv'i,u-thalhawo-hs-v'i
1684,present,uthalhawohska,u-thalhawo-hsk-a
1684,present_1sg,akhthalhawohska,akh-thalhawo-hsk-a
1693,infinitive,uthvtahstohti,u->athvtahst-oht-i
1698,imperative,witsvkhewa,wi-ts-vkhew-a
1698,imperfective,uwakhewhsko'i,uwa->vkhew-hsk-o'i
1698,infinitive,uwakhewhihsti,uwa->vkhew-hihst-i
1698,perfective,uwakhewhsv'i,uwa->vkhew-hs-v'i
1698,present,uwakhewhska,uwa->vkhew-hsk-a
1698,present_1sg,akwvkhewhska,akw-vkhew-hsk-a
1699,imperative,tsakhuleki,tsa-:khule-ki
1699,imperfective,uwakhuleko'i,uwa-:khule-k-o'i
1699,infinitive,uwakhule'ihsti,uwa-:khule-'ihst-i
1699,perfective,uwakhuletsv'i,uwa-:khule-ts-v'i
1699,present,uwakhuleka,uwa-:khule-k-a
1699,present_1sg,akikhuleka,aki-:khule-k-a
1700,imperative,tsanawa,tsa-:naw-a
1700,imperfective,uwanawihsko'i,uwa-:naw-ihsk-o'i
1700,infinitive,uwanawihsti,uwa-:naw-ihst-i
1700,perfective,uwanawv'i,uwa-:naw-v'i
1700,present,uwanawi'a,uwa-:naw-i'-a
1700,present_1sg,akinawi'a,aki-:naw-i'-a
1704,imperative,tsvnvki,ts-vnv-ki
1704,imperfective,uwanvko'i,uwa->vnv-k-o'i
1704,infinitive,uwanvhsti,uwa->vnv-hst-i
1704,perfective,uwanvkv'i,uwa->vnv-k-v'i
1704,present,uwanvka,uwa->vnv-k-a
1704,present_1sg,akwvnvka,akw-vnv-k-a
1708,imperative,tsawhsvki,tsa-:whsv-ki
1708,imperfective,uwawhsvko'i,uwa-:whsv-k-o'i
1708,infinitive,uwawhsvhsti,uwa-:whsv-hst-i
1708,perfective,uwawhsvtsv'i,uwa-:whsv-ts-v'i
1708,present,uwawhsvka,uwa-:whsv-k-a
1708,present_1sg,akiwhsvka,aki-:whsv-k-a
1709,imperative,tsvyehsti,ts-vy-ehsti
1709,imperfective,uwayo'i,uwa->vy-o'i
1709,perfective,uwayv'i,uwa->vy-v'i
1709,present,uwaya,uwa->vy-a
1709,present_1sg,akwvya,akw-vy-a
1710,imperative,tsehihstahsi,ts-ehihstan*-hsi
1710,imperfective,uwehihstaneho'i,uw-ehihstan-eh-o'i
1710,infinitive,uwehihstanehti,uw-ehihstan-eht-i
1710,perfective,uwehihstanelv'i,uw-ehihstan-el-v'i
1710,present,uwehihstaneha,uw-ehihstan-eh-a
1710,present_1sg,akwehihstaneha,akw-ehihstan-eh-a
1729,imperative,tsohiyuhsehsti,ts-ohiyu-hs-ehsti
1729,imperfective,uwohiyuhso'i,uw-ohiyu-hs-o'i
1729,perfective,uwohiyuhsv'i,uw-ohiyu-hs-v'i
1729,present,uwohiyuha,uw-ohiyu-h-a
1729,present_1sg,akwohiyuha,akw-ohiyu-h-a
1730,imperative,tsolhehsti,ts-ol-h-ehsti
1730,imperfective,uwolho'i,uw-ol-h-o'i
1730,perfective,uwolhv'i,uw-ol-h-v'i
1730,present,uwolha,uw-ol-h-a
1730,present_1sg,akwolha,akw-ol-h-a
1741,imperative,tsayohuhsi,tsa-yohuhs@-hsi
1741,imperfective,uyohuhseho'i,u-yohuhs-eh-o'i
1741,infinitive,uyohuhsehti,u-yohuhs-eht-i
1741,perfective,uyohuhselv'i,u-yohuhs-el-v'i
1741,present,uyohuhseha,u-yohuhs-eh-a
1741,present_1sg,akiyohuhseha,aki-yohuhs-eh-a
1754,imperative,whita,w-hi--t-a
1754,imperfective,watihsko'i,w-a--t-ihsk-o'i
1754,infinitive,wutihsti,w-u--t-ihst-i
1754,perfective,wutv'i,w-u--t-v'i
1754,present,wati'a,w-a--t-i'-a
1754,present_1sg,witsiti'a,wi-tsi--t-i'-a
1761,imperative,whihvka,w-hi--hvka
1761,imperfective,wahvhsko'i,w-a--hvhsk-o'i
1761,infinitive,wuhti,w-u--ht-i
1761,perfective,wunhv'i,w-u--nh-v'i
1761,present,wahvhska,w-a--hvhsk-a
1761,present_1sg,witsi'vhska,wi-tsi--'vhsk-a
1765,imperative,whikhthehsti,w-hi-khth-ehsti
1765,imperfective,wakhtho'i,w-a-khth-o'i
1765,perfective,wakhthv'i,w-a-khth-v'i
1765,present,wakhthi,w-a-khth-i
1765,present_1sg,witsikathi,wi-tsi-kath-i
1774,imperative,whiyakhahvka,w-hiya-:kha-hvka
1774,imperfective,wikakhahvhsko'i,wi-ka-:kha-hvhsk-o'i
1774,infinitive,wuwakhohti,w-uwa-:kha*-oht-i
1774,perfective,wuwakhanv'i,w-uwa-:kha-n-v'i
1774,present,wikakhahvhska,wi-ka-:kha-hvhsk-a
1774,present_1sg,witsiyakhahvhska,wi-tsiya-:kha-hvhsk-a
1775,imperative,whinehvka,w-hi-ne-hvka
1775,imperfective,wikanehvhsko'i,wi-ka-ne-hvhsk-o'i
