corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set,noun_template,verb_root,paradigm,plural_paradigm,is_valid
113,akhthohti,:khthoht,nominal,imperfective,3rd,singular,a,agentive,:khthoht,stative,unknown,False
113,akhthohti,akhthoht,nominal,imperfective,3rd,singular,a,agentive,akhthoht,stative,unknown,False
113,akhthohti,akhthohti,nominal,,,,,root,akhthohti,root,unknown,True
113,akhthohti,khthohti,nominal,,3rd,singular,a,root,khthohti,root,unknown,True
113,akhthohti,:khthohti,nominal,,3rd,singular,a,root,:khthohti,root,unknown,True
113,akhthohti,akhthohti,nominal,,3rd,singular,a,root,akhthohti,root,unknown,True
114,akhtholi,akhthol,nominal,imperfective,,,,agentive,akhthol,stative,unknown,False
114,akhtholi,khthol,nominal,imperfective,3rd,singular,a,agentive,khthol,stative,unknown,False
114,akhtholi,:khthol,nominal,imperfective,3rd,singular,a,agentive,:khthol,stative,unknown,False
114,akhtholi,akhthol,nominal,imperfective,3rd,singular,a,agentive,akhthol,stative,unknown,False
114,akhtholi,akhtholi,nominal,,,,,root,akhtholi,root,unknown,True
114,akhtholi,khtholi,nominal,,3rd,singular,a,root,khtholi,root,unknown,True
114,akhtholi,:khtholi,nominal,,3rd,singular,a,root,:khtholi,root,unknown,True
114,akhtholi,akhtholi,nominal,,3rd,singular,a,root,akhtholi,root,unknown,True
115,akhtho'vhihsti,akhtho'vhihst,nominal,imperfective,,,,agentive,akhtho'vhihst,stative,unknown,True
115,akhtho'vhihsti,khtho'vhihst,nominal,imperfective,3rd,singular,a,agentive,khtho'vhihst,stative,unknown,True
115,akhtho'vhihsti,:khtho'vhihst,nominal,imperfective,3rd,singular,a,agentive,:khtho'vhihst,stative,unknown,True
115,akhtho'vhihsti,akhtho'vhihst,nominal,imperfective,3rd,singular,a,agentive,akhtho'vhihst,stative,unknown,True
115,akhtho'vhihsti,akhtho'vhihsti,nominal,,,,,root,akhtho'vhihsti,root,unknown,True
115,akhtho'vhihsti,khtho'vhihsti,nominal,,3rd,singular,a,root,khtho'vhihsti,root,unknown,True
115,akhtho'vhihsti,:khtho'vhihsti,nominal,,3rd,singular,a,root,:khtho'vhihsti,root,unknown,True
115,akhtho'vhihsti,akhtho'vhihsti,nominal,,3rd,singular,a,root,akhtho'vhihsti,root,unknown,True
116,akhukihsti,akhukihst,nominal,imperfective,,,,agentive,akhukihst,stative,unknown,False
116,akhukihsti,khukihst,nominal,imperfective,3rd,singular,a,agentive,khukihst,stative,unknown,False
116,akhukihsti,:khukihst,nominal,imperfective,3rd,singular,a,agentive,:khukihst,stative,unknown,False
116,akhukihsti,akhukihst,nominal,imperfective,3rd,singular,a,agentive,akhukihst,stative,unknown,False
116,akhukihsti,akhukihsti,nominal,,,,,root,akhukihsti,root,unknown,True
116,akhukihsti,khukihsti,nominal,,3rd,singular,a,root,khukihsti,root,unknown,True
116,akhukihsti,:khukihsti,nominal,,3rd,singular,a,root,:khukihsti,root,unknown,True
116,akhukihsti,akhukihsti,nominal,,3rd,singular,a,root,akhukihsti,root,unknown,True
117,akwhsto,akwhsto,nominal,,,,,root,akwhsto,root,unknown,True
117,akwhsto,kwhsto,nominal,,3rd,singular,a,root,kwhsto,root,unknown,True
117,akwhsto,:kwhsto,nominal,,3rd,singular,a,root,:kwhsto,root,unknown,True
117,akwhsto,akwhsto,nominal,,3rd,singular,a,root,akwhsto,root,unknown,True
118,alahskalihski,alahskalihsk,nominal,imperfective,,,,agentive,alahskalihs,stative-k,unknown,False
118,alahskalihski,lahskalihsk,nominal,imperfective,3rd,singular,a,agentive,lahskalihs,stative-k,unknown,False
118,alahskalihski,:lahskalihsk,nominal,imperfective,3rd,singular,a,agentive,:lahskalihs,stative-k,unknown,False
118,alahskalihski,alahskalihsk,nominal,imperfective,3rd,singular,a,agentive,alahskalihs,stative-k,unknown,False
118,alahskalihski,alahskalihski,nominal,,,,,root,alahskalihski,root,unknown,True
118,alahskalihski,lahskalihski,nominal,,3rd,singular,a,root,lahskalihski,root,unknown,True
118,alahskalihski,:lahskalihski,nominal,,3rd,singular,a,root,:lahskalihski,root,unknown,True
118,alahskalihski,alahskalihski,nominal,,3rd,singular,a,root,alahskalihski,root,unknown,True
119,alahsulhti,alahsulht,nominal,imperfective,,,,agentive,alahsulht,stative,unknown,True
119,alahsulhti,lahsulht,nominal,imperfective,3rd,singular,a,agentive,lahsulht,stative,unknown,True
119,alahsulhti,:lahsulht,nominal,imperfective,3rd,singular,a,agentive,:lahsulht,stative,unknown,True
119,alahsulhti,alahsulht,nominal,imperfective,3rd,singular,a,agentive,alahsulht,stative,unknown,True
119,alahsulhti,alahsulhti,nominal,,,,,root,alahsulhti,root,unknown,True
119,alahsulhti,lahsulhti,nominal,,3rd,singular,a,root,lahsulhti,root,unknown,True
119,alahsulhti,:lahsulhti,nominal,,3rd,singular,a,root,:lahsulhti,root,unknown,True
119,alahsulhti,alahsulhti,nominal,,3rd,singular,a,root,alahsulhti,root,unknown,True
120,alahsulo,alahsulo,nominal,,,,,root,alahsulo,root,unknown,True
120,alahsulo,lahsulo,nominal,,3rd,singular,a,root,lahsulo,root,unknown,True
120,alahsulo,:lahsulo,nominal,,3rd,singular,a,root,:lahsulo,root,unknown,True
120,alahsulo,alahsulo,nominal,,3rd,singular,a,root,alahsulo,root,unknown,True
121,ali,al,nominal,imperfective,,,,agentive,al,stative,unknown,True
121,ali,l,nominal,imperfective,3rd,singular,a,agentive,l,stative,unknown,True
121,ali,:l,nominal,imperfective,3rd,singular,a,agentive,:l,stative,unknown,True
121,ali,al,nominal,imperfective,3rd,singular,a,agentive,al,stative,unknown,True
121,ali,ali,nominal,,,,,root,ali,root,unknown,True
121,ali,li,nominal,,3rd,singular,a,root,li,root,unknown,True
121,ali,:li,nominal,,3rd,singular,a,root,:li,root,unknown,True
121,ali,ali,nominal,,3rd,singular,a,root,ali,root,unknown,True
122,alikvtanohstohti,alikvtanohstoht,nominal,imperfective,,,,agentive,alikvtanohstoht,stative,unknown,False
122,alikvtanohstohti,likvtanohstoht,nominal,imperfective,3rd,singular,a,agentive,likvtanohstoht,stative,unknown,False
122,alikvtanohstohti,:likvtanohstoht,nominal,imperfective,3rd,singular,a,agentive,:likvtanohstoht,stative,unknown,False
122,alikvtanohstohti,alikvtanohstoht,nominal,imperfective,3rd,singular,a,agentive,alikvtanohstoht,stative,unknown,False
122,alikvtanohstohti,alikvtanohstohti,nominal,,,,,root,alikvtanohstohti,root,unknown,True
122,alikvtanohstohti,likvtanohstohti,nominal,,3rd,singular,a,root,likvtanohstohti,root,unknown,True
122,alikvtanohstohti,:likvtanohstohti,nominal,,3rd,singular,a,root,:likvtanohstohti,root,unknown,True
122,alikvtanohstohti,alikvtanohstohti,nominal,,3rd,singular,a,root,alikvtanohstohti,root,unknown,True
123,alikvtulo,alikvtulo,nominal,,,,,root,alikvtulo,root,unknown,True
123,alikvtulo,likvtulo,nominal,,3rd,singular,a,root,likvtulo,root,unknown,True
123,alikvtulo,:likvtulo,nominal,,3rd,singular,a,root,:likvtulo,root,unknown,True
123,alikvtulo,alikvtulo,nominal,,3rd,singular,a,root,alikvtulo,root,unknown,True
124,ali'i,ali',nominal,imperfective,,,,agentive,ali',stative,unknown,True
124,ali'i,li',nominal,imperfective,3rd,singular,a,agentive,li',stative,unknown,True
124,ali'i,:li',nominal,imperfective,3rd,singular,a,agentive,:li',stative,unknown,True
124,ali'i,ali',nominal,imperfective,3rd,singular,a,agentive,ali',stative,unknown,True
124,ali'i,ali'i,nominal,,,,,root,ali'i,root,unknown,True
124,ali'i,li'i,nominal,,3rd,singular,a,root,li'i,root,unknown,True
124,ali'i,:li'i,nominal,,3rd,singular,a,root,:li'i,root,unknown,True
124,ali'i,ali'i,nominal,,3rd,singular,a,root,ali'i,root,unknown,True
125,aliyehsulo,aliyehsulo,nominal,,,,,root,aliyehsulo,root,unknown,True
125,aliyehsulo,liyehsulo,nominal,,3rd,singular,a,root,liyehsulo,root,unknown,True
125,aliyehsulo,:liyehsulo,nominal,,3rd,singular,a,root,:liyehsulo,root,unknown,True
125,aliyehsulo,aliyehsulo,nominal,,3rd,singular,a,root,aliyehsulo,root,unknown,True
126,aliyehsuhstho,aliyehsuhstho,nominal,,,,,root,aliyehsuhstho,root,unknown,True
126,aliyehsuhstho,liyehsuhstho,nominal,,3rd,singular,a,root,liyehsuhstho,root,unknown,True
126,aliyehsuhstho,:liyehsuhstho,nominal,,3rd,singular,a,root,:liyehsuhstho,root,unknown,True
126,aliyehsuhstho,aliyehsuhstho,nominal,,3rd,singular,a,root,aliyehsuhstho,root,unknown,True
127,aliyo,aliyo,nominal,,,,,root,aliyo,root,unknown,True
127,aliyo,liyo,nominal,,3rd,singular,a,root,liyo,root,unknown,True
127,aliyo,:liyo,nominal,,3rd,singular,a,root,:liyo,root,unknown,True
127,aliyo,aliyo,nominal,,3rd,singular,a,root,aliyo,root,unknown,True
128,alhstayhti,alhstayht,nominal,imperfective,,,,agentive,alhstayht,stative,unknown,True
128,alhstayhti,lhstayht,nominal,imperfective,3rd,singular,a,agentive,lhstayht,stative,unknown,True
128,alhstayhti,:lhstayht,nominal,imperfective,3rd,singular,a,agentive,:lhstayht,stative,unknown,True
128,alhstayhti,alhstayht,nominal,imperfective,3rd,singular,a,agentive,alhstayht,stative,unknown,True
128,alhstayhti,alhstayhti,nominal,,,,,root,alhstayhti,root,unknown,True
128,alhstayhti,lhstayhti,nominal,,3rd,singular,a,root,lhstayhti,root,unknown,True
128,alhstayhti,:lhstayhti,nominal,,3rd,singular,a,root,:lhstayhti,root,unknown,True
128,alhstayhti,alhstayhti,nominal,,3rd,singular,a,root,alhstayhti,root,unknown,True
129,alhstelhtohti,alhstelhtoht,nominal,imperfective,,,,agentive,alhstelhtoht,stative,unknown,True
129,alhstelhtohti,lhstelhtoht,nominal,imperfective,3rd,singular,a,agentive,lhstelhtoht,stative,unknown,True
129,alhstelhtohti,:lhstelhtoht,nominal,imperfective,3rd,singular,a,agentive,:lhstelhtoht,stative,unknown,True
129,alhstelhtohti,alhstelhtoht,nominal,imperfective,3rd,singular,a,agentive,alhstelhtoht,stative,unknown,True
129,alhstelhtohti,alhstelhtohti,nominal,,,,,root,alhstelhtohti,root,unknown,True
129,alhstelhtohti,lhstelhtohti,nominal,,3rd,singular,a,root,lhstelhtohti,root,unknown,True
129,alhstelhtohti,:lhstelhtohti,nominal,,3rd,singular,a,root,:lhstelhtohti,root,unknown,True
129,alhstelhtohti,alhstelhtohti,nominal,,3rd,singular,a,root,alhstelhtohti,root,unknown,True
130,alhstulo,alhstulo,nominal,,,,,root,alhstulo,root,unknown,True
130,alhstulo,lhstulo,nominal,,3rd,singular,a,root,lhstulo,root,unknown,True
130,alhstulo,:lhstulo,nominal,,3rd,singular,a,root,:lhstulo,root,unknown,True
130,alhstulo,alhstulo,nominal,,3rd,singular,a,root,alhstulo,root,unknown,True
131,alhskwethuwo,alhskwethuwo,nominal,,,,,root,alhskwethuwo,root,unknown,True
131,alhskwethuwo,lhskwethuwo,nominal,,3rd,singular,a,root,lhskwethuwo,root,unknown,True
131,alhskwethuwo,:lhskwethuwo,nominal,,3rd,singular,a,root,:lhskwethuwo,root,unknown,True
131,alhskwethuwo,alhskwethuwo,nominal,,3rd,singular,a,root,alhskwethuwo,root,unknown,True
132,ama,ama,nominal,,,,,root,ama,root,unknown,True
132,ama,ma,nominal,,3rd,singular,a,root,ma,root,unknown,True
132,ama,:ma,nominal,,3rd,singular,a,root,:ma,root,unknown,True
132,ama,ama,nominal,,3rd,singular,a,root,ama,root,unknown,True
133,ama,ama,nominal,,,,,root,ama,root,unknown,True
133,ama,ma,nominal,,3rd,singular,a,root,ma,root,unknown,True
133,ama,:ma,nominal,,3rd,singular,a,root,:ma,root,unknown,True
133,ama,ama,nominal,,3rd,singular,a,root,ama,root,unknown,True
134,amalhti'i,amalhti',nominal,imperfective,,,,agentive,amalhti',stative,unknown,True
134,amalhti'i,malhti',nominal,imperfective,3rd,singular,a,agentive,malhti',stative,unknown,True
134,amalhti'i,:malhti',nominal,imperfective,3rd,singular,a,agentive,:malhti',stative,unknown,True
134,amalhti'i,amalhti',nominal,imperfective,3rd,singular,a,agentive,amalhti',stative,unknown,True
134,amalhti'i,amalhti'i,nominal,,,,,root,amalhti'i,root,unknown,True
134,amalhti'i,malhti'i,nominal,,3rd,singular,a,root,malhti'i,root,unknown,True
134,amalhti'i,:malhti'i,nominal,,3rd,singular,a,root,:malhti'i,root,unknown,True
134,amalhti'i,amalhti'i,nominal,,3rd,singular,a,root,amalhti'i,root,unknown,True
135,amalhtohti,amalhtoht,nominal,imperfective,,,,agentive,amalhtoht,stative,unknown,True
135,amalhtohti,malhtoht,nominal,imperfective,3rd,singular,a,agentive,malhtoht,stative,unknown,True
135,amalhtohti,:malhtoht,nominal,imperfective,3rd,singular,a,agentive,:malhtoht,stative,unknown,True
135,amalhtohti,amalhtoht,nominal,imperfective,3rd,singular,a,agentive,amalhtoht,stative,unknown,True
135,amalhtohti,amalhtohti,nominal,,,,,root,amalhtohti,root,unknown,True
135,amalhtohti,malhtohti,nominal,,3rd,singular,a,root,malhtohti,root,unknown,True
135,amalhtohti,:malhtohti,nominal,,3rd,singular,a,root,:malhtohti,root,unknown,True
135,amalhtohti,amalhtohti,nominal,,3rd,singular,a,root,amalhtohti,root,unknown,True
136,Amayelhi,Amayelh,nominal,imperfective,,,,agentive,Amayelh,stative,unknown,True
136,Amayelhi,Amayelhi,nominal,,,,,root,Amayelhi,root,unknown,True
137,amayulhti,amayulht,nominal,imperfective,,,,agentive,amayulht,stative,unknown,True
137,amayulhti,mayulht,nominal,imperfective,3rd,singular,a,agentive,mayulht,stative,unknown,True
137,amayulhti,:mayulht,nominal,imperfective,3rd,singular,a,agentive,:mayulht,stative,unknown,True
137,amayulhti,amayulht,nominal,imperfective,3rd,singular,a,agentive,amayulht,stative,unknown,True
137,amayulhti,amayulhti,nominal,,,,,root,amayulhti,root,unknown,True
137,amayulhti,mayulhti,nominal,,3rd,singular,a,root,mayulhti,root,unknown,True
137,amayulhti,:mayulhti,nominal,,3rd,singular,a,root,:mayulhti,root,unknown,True
137,amayulhti,amayulhti,nominal,,3rd,singular,a,root,amayulhti,root,unknown,True
138,amekwo'i,amekwo',nominal,imperfective,,,,agentive,amekwo',stative,unknown,True
138,amekwo'i,mekwo',nominal,imperfective,3rd,singular,a,agentive,mekwo',stative,unknown,True
138,amekwo'i,:mekwo',nominal,imperfective,3rd,singular,a,agentive,:mekwo',stative,unknown,True
138,amekwo'i,amekwo',nominal,imperfective,3rd,singular,a,agentive,amekwo',stative,unknown,True
138,amekwo'i,amekwo'i,nominal,,,,,root,amekwo'i,root,unknown,True
138,amekwo'i,mekwo'i,nominal,,3rd,singular,a,root,mekwo'i,root,unknown,True
138,amekwo'i,:mekwo'i,nominal,,3rd,singular,a,root,:mekwo'i,root,unknown,True
138,amekwo'i,amekwo'i,nominal,,3rd,singular,a,root,amekwo'i,root,unknown,True
139,anatakonathtihskv'i,anatakonathtihskv',nominal,imperfective,,,,agentive,anatakonathtihskv',stative,unknown,True
139,anatakonathtihskv'i,natakonathtihskv',nominal,imperfective,3rd,singular,a,agentive,natakonathtihskv',stative,unknown,True
139,anatakonathtihskv'i,:natakonathtihskv',nominal,imperfective,3rd,singular,a,agentive,:natakonathtihskv',stative,unknown,True
139,anatakonathtihskv'i,anatakonathtihskv',nominal,imperfective,3rd,singular,a,agentive,anatakonathtihskv',stative,unknown,True
139,anatakonathtihskv'i,atakonathtihskv',nominal,imperfective,3rd,plural,a,agentive,atakonathtihskv',stative,unknown,True
139,anatakonathtihskv'i,anatakonathtihsk,verby,perfective,,,,completive,anatakonathtihsk,a,unknown,True
139,anatakonathtihskv'i,natakonathtihsk,verby,perfective,3rd,singular,a,completive,natakonathtihsk,a,unknown,True
139,anatakonathtihskv'i,:natakonathtihsk,verby,perfective,3rd,singular,a,completive,:natakonathtihsk,a,unknown,True
139,anatakonathtihskv'i,anatakonathtihsk,verby,perfective,3rd,singular,a,completive,anatakonathtihsk,a,unknown,True
139,anatakonathtihskv'i,atakonathtihsk,verby,perfective,3rd,plural,a,completive,atakonathtihsk,a,unknown,True
139,anatakonathtihskv'i,anatakonathtihsk,verby,imperfective,,,,incompletive,anatakonathtihsk,stative,unknown,True
139,anatakonathtihskv'i,natakonathtihsk,verby,imperfective,3rd,singular,a,incompletive,natakonathtihsk,stative,unknown,True
139,anatakonathtihskv'i,:natakonathtihsk,verby,imperfective,3rd,singular,a,incompletive,:natakonathtihsk,stative,unknown,True
139,anatakonathtihskv'i,anatakonathtihsk,verby,imperfective,3rd,singular,a,incompletive,anatakonathtihsk,stative,unknown,True
139,anatakonathtihskv'i,atakonathtihsk,verby,imperfective,3rd,plural,a,incompletive,atakonathtihsk,stative,unknown,True
139,anatakonathtihskv'i,anatakonathtihskv'i,nominal,,,,,root,anatakonathtihskv'i,root,unknown,True
139,anatakonathtihskv'i,natakonathtihskv'i,nominal,,3rd,singular,a,root,natakonathtihskv'i,root,unknown,True
139,anatakonathtihskv'i,:natakonathtihskv'i,nominal,,3rd,singular,a,root,:natakonathtihskv'i,root,unknown,True
139,anatakonathtihskv'i,anatakonathtihskv'i,nominal,,3rd,singular,a,root,anatakonathtihskv'i,root,unknown,True
139,anatakonathtihskv'i,atakonathtihskv'i,nominal,,3rd,plural,a,root,atakonathtihskv'i,root,unknown,True
140,anakalihski,anakalihsk,nominal,imperfective,,,,agentive,anakalihs,stative-k,unknown,False
140,anakalihski,nakalihsk,nominal,imperfective,3rd,singular,a,agentive,nakalihs,stative-k,unknown,False
140,anakalihski,:nakalihsk,nominal,imperfective,3rd,singular,a,agentive,:nakalihs,stative-k,unknown,False
140,anakalihski,anakalihsk,nominal,imperfective,3rd,singular,a,agentive,anakalihs,stative-k,unknown,False
140,anakalihski,akalihsk,nominal,imperfective,3rd,plural,a,agentive,akalihs,stative-k,unknown,False
140,anakalihski,anakalihski,nominal,,,,,root,anakalihski,root,unknown,True
140,anakalihski,nakalihski,nominal,,3rd,singular,a,root,nakalihski,root,unknown,True
140,anakalihski,:nakalihski,nominal,,3rd,singular,a,root,:nakalihski,root,unknown,True
140,anakalihski,anakalihski,nominal,,3rd,singular,a,root,anakalihski,root,unknown,True
140,anakalihski,akalihski,nominal,,3rd,plural,a,root,akalihski,root,unknown,True
141,analhinvtli,analhinvtl,nominal,imperfective,,,,agentive,analhinvtl,stative,unknown,True
141,analhinvtli,nalhinvtl,nominal,imperfective,3rd,singular,a,agentive,nalhinvtl,stative,unknown,True
141,analhinvtli,:nalhinvtl,nominal,imperfective,3rd,singular,a,agentive,:nalhinvtl,stative,unknown,True
141,analhinvtli,analhinvtl,nominal,imperfective,3rd,singular,a,agentive,analhinvtl,stative,unknown,True
141,analhinvtli,alhinvtl,nominal,imperfective,3rd,plural,a,agentive,alhinvtl,stative,unknown,True
141,analhinvtli,analhinvtli,nominal,,,,,root,analhinvtli,root,unknown,True
141,analhinvtli,nalhinvtli,nominal,,3rd,singular,a,root,nalhinvtli,root,unknown,True
141,analhinvtli,:nalhinvtli,nominal,,3rd,singular,a,root,:nalhinvtli,root,unknown,True
141,analhinvtli,analhinvtli,nominal,,3rd,singular,a,root,analhinvtli,root,unknown,True
141,analhinvtli,alhinvtli,nominal,,3rd,plural,a,root,alhinvtli,root,unknown,True
142,anelhti,anelht,nominal,imperfective,,,,agentive,anelht,stative,unknown,False
142,anelhti,nelht,nominal,imperfective,3rd,singular,a,agentive,nelht,stative,unknown,False
142,anelhti,:nelht,nominal,imperfective,3rd,singular,a,agentive,:nelht,stative,unknown,False
142,anelhti,anelht,nominal,imperfective,3rd,singular,a,agentive,anelht,stative,unknown,False
142,anelhti,elht,nominal,imperfective,3rd,plural,a,agentive,elht,stative,unknown,False
142,anelhti,anelhti,nominal,,,,,root,anelhti,root,unknown,True
142,anelhti,nelhti,nominal,,3rd,singular,a,root,nelhti,root,unknown,True
142,anelhti,:nelhti,nominal,,3rd,singular,a,root,:nelhti,root,unknown,True
142,anelhti,anelhti,nominal,,3rd,singular,a,root,anelhti,root,unknown,True
142,anelhti,elhti,nominal,,3rd,plural,a,root,elhti,root,unknown,True
143,a'ni,a'n,nominal,imperfective,,,,agentive,a'n,stative,unknown,True
143,a'ni,'n,nominal,imperfective,3rd,singular,a,agentive,'n,stative,unknown,True
143,a'ni,:'n,nominal,imperfective,3rd,singular,a,agentive,:'n,stative,unknown,True
143,a'ni,a'n,nominal,imperfective,3rd,singular,a,agentive,a'n,stative,unknown,True
143,a'ni,a'ni,nominal,,,,,root,a'ni,root,unknown,True
143,a'ni,'ni,nominal,,3rd,singular,a,root,'ni,root,unknown,True
143,a'ni,:'ni,nominal,,3rd,singular,a,root,:'ni,root,unknown,True
143,a'ni,a'ni,nominal,,3rd,singular,a,root,a'ni,root,unknown,True
144,anineli,aninel,nominal,imperfective,,,,agentive,aninel,stative,unknown,True
144,anineli,ninel,nominal,imperfective,3rd,singular,a,agentive,ninel,stative,unknown,True
144,anineli,:ninel,nominal,imperfective,3rd,singular,a,agentive,:ninel,stative,unknown,True
144,anineli,aninel,nominal,imperfective,3rd,singular,a,agentive,aninel,stative,unknown,True
144,anineli,nel,nominal,imperfective,3rd,plural,a,agentive,nel,stative,unknown,True
144,anineli,'nel,nominal,imperfective,3rd,plural,a,agentive,'nel,stative,unknown,True
144,anineli,:nel,nominal,imperfective,3rd,plural,a,agentive,:nel,stative,unknown,True
144,anineli,anineli,nominal,,,,,root,anineli,root,unknown,True
144,anineli,nineli,nominal,,3rd,singular,a,root,nineli,root,unknown,True
144,anineli,:nineli,nominal,,3rd,singular,a,root,:nineli,root,unknown,True
144,anineli,anineli,nominal,,3rd,singular,a,root,anineli,root,unknown,True
144,anineli,neli,nominal,,3rd,plural,a,root,neli,root,unknown,True
