corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set
61,akowhthvhti,:kowhthvht,nominal,imperfective,3rd,singular,a
61,akowhthvhti,akowhthvht,nominal,imperfective,3rd,singular,a
61,akowhthvhti,akowhthvhti,nominal,,,,
61,akowhthvhti,kowhthvhti,nominal,,3rd,singular,a
61,akowhthvhti,:kowhthvhti,nominal,,3rd,singular,a
61,akowhthvhti,akowhthvhti,nominal,,3rd,singular,a
62,Akuhsa,Akuhsa,nominal,,,,
63,akvtakeni,akvtaken,nominal,imperfective,,,
63,akvtakeni,kvtaken,nominal,imperfective,3rd,singular,a
63,akvtakeni,:kvtaken,nominal,imperfective,3rd,singular,a
63,akvtakeni,akvtaken,nominal,imperfective,3rd,singular,a
63,akvtakeni,akvtakeni,nominal,,,,
63,akvtakeni,kvtakeni,nominal,,3rd,singular,a
63,akvtakeni,:kvtakeni,nominal,,3rd,singular,a
63,akvtakeni,akvtakeni,nominal,,3rd,singular,a
64,akvnhake'i,akvnhake',nominal,imperfective,,,
64,akvnhake'i,kvnhake',nominal,imperfective,3rd,singular,a
64,akvnhake'i,:kvnhake',nominal,imperfective,3rd,singular,a
64,akvnhake'i,akvnhake',nominal,imperfective,3rd,singular,a
64,akvnhake'i,akvnhake'i,nominal,,,,
64,akvnhake'i,kvnhake'i,nominal,,3rd,singular,a
64,akvnhake'i,:kvnhake'i,nominal,,3rd,singular,a
64,akvnhake'i,akvnhake'i,nominal,,3rd,singular,a
65,ahalata,ahalata,nominal,,,,
65,ahalata,halata,nominal,,3rd,singular,a
65,ahalata,:halata,nominal,,3rd,singular,a
65,ahalata,ahalata,nominal,,3rd,singular,a
66,ahawi,ahaw,nominal,imperfective,,,
66,ahawi,haw,nominal,imperfective,3rd,singular,a
66,ahawi,:haw,nominal,imperfective,3rd,singular,a
66,ahawi,ahaw,nominal,imperfective,3rd,singular,a
66,ahawi,ahawi,nominal,,,,
66,ahawi,hawi,nominal,,3rd,singular,a
66,ahawi,:hawi,nominal,,3rd,singular,a
66,ahawi,ahawi,nominal,,3rd,singular,a
67,ahilvhsti'i,ahilvhsti',nominal,imperfective,,,
67,ahilvhsti'i,hilvhsti',nominal,imperfective,3rd,singular,a
67,ahilvhsti'i,:hilvhsti',nominal,imperfective,3rd,singular,a
67,ahilvhsti'i,ahilvhsti',nominal,imperfective,3rd,singular,a
67,ahilvhsti'i,ahilvhsti'i,nominal,,,,
67,ahilvhsti'i,hilvhsti'i,nominal,,3rd,singular,a
67,ahilvhsti'i,:hilvhsti'i,nominal,,3rd,singular,a
67,ahilvhsti'i,ahilvhsti'i,nominal,,3rd,singular,a
68,alhawitihski,alhawitihsk,nominal,imperfective,,,
68,alhawitihski,lhawitihsk,nominal,imperfective,3rd,singular,a
68,alhawitihski,:lhawitihsk,nominal,imperfective,3rd,singular,a
68,alhawitihski,alhawitihsk,nominal,imperfective,3rd,singular,a
68,alhawitihski,alhawitihski,nominal,,,,
68,alhawitihski,lhawitihski,nominal,,3rd,singular,a
68,alhawitihski,:lhawitihski,nominal,,3rd,singular,a
68,alhawitihski,alhawitihski,nominal,,3rd,singular,a
69,alhawithtihski,alhawithtihsk,nominal,imperfective,,,
69,alhawithtihski,lhawithtihsk,nominal,imperfective,3rd,singular,a
69,alhawithtihski,:lhawithtihsk,nominal,imperfective,3rd,singular,a
69,alhawithtihski,alhawithtihsk,nominal,imperfective,3rd,singular,a
69,alhawithtihski,alhawithtihski,nominal,,,,
69,alhawithtihski,lhawithtihski,nominal,,3rd,singular,a
69,alhawithtihski,:lhawithtihski,nominal,,3rd,singular,a
69,alhawithtihski,alhawithtihski,nominal,,3rd,singular,a
70,alhilohsti,alhilohst,nominal,imperfective,,,
70,alhilohsti,lhilohst,nominal,imperfective,3rd,singular,a
70,alhilohsti,:lhilohst,nominal,imperfective,3rd,singular,a
70,alhilohsti,alhilohst,nominal,imperfective,3rd,singular,a
70,alhilohsti,alhilohsti,nominal,,,,
70,alhilohsti,lhilohsti,nominal,,3rd,singular,a
70,alhilohsti,:lhilohsti,nominal,,3rd,singular,a
70,alhilohsti,alhilohsti,nominal,,3rd,singular,a
71,alhtsatohvhski,alhtsatohvhsk,nominal,imperfective,,,
71,alhtsatohvhski,lhtsatohvhsk,nominal,imperfective,3rd,singular,a
71,alhtsatohvhski,:lhtsatohvhsk,nominal,imperfective,3rd,singular,a
71,alhtsatohvhski,alhtsatohvhsk,nominal,imperfective,3rd,singular,a
71,alhtsatohvhski,alhtsatohvhski,nominal,,,,
71,alhtsatohvhski,lhtsatohvhski,nominal,,3rd,singular,a
71,alhtsatohvhski,:lhtsatohvhski,nominal,,3rd,singular,a
71,alhtsatohvhski,alhtsatohvhski,nominal,,3rd,singular,a
72,alhohti,alhoht,nominal,imperfective,,,
72,alhohti,lhoht,nominal,imperfective,3rd,singular,a
72,alhohti,:lhoht,nominal,imperfective,3rd,singular,a
72,alhohti,alhoht,nominal,imperfective,3rd,singular,a
72,alhohti,alhohti,nominal,,,,
72,alhohti,lhohti,nominal,,3rd,singular,a
72,alhohti,:lhohti,nominal,,3rd,singular,a
72,alhohti,alhohti,nominal,,3rd,singular,a
73,alhthawohsti,alhthawohst,nominal,imperfective,,,
73,alhthawohsti,lhthawohst,nominal,imperfective,3rd,singular,a
73,alhthawohsti,:lhthawohst,nominal,imperfective,3rd,singular,a
73,alhthawohsti,alhthawohst,nominal,imperfective,3rd,singular,a
73,alhthawohsti,alhthawohsti,nominal,,,,
73,alhthawohsti,lhthawohsti,nominal,,3rd,singular,a
73,alhthawohsti,:lhthawohsti,nominal,,3rd,singular,a
73,alhthawohsti,alhthawohsti,nominal,,3rd,singular,a
74,anhawo,anhawo,nominal,,,,
74,anhawo,nhawo,nominal,,3rd,singular,a
74,anhawo,:nhawo,nominal,,3rd,singular,a
74,anhawo,anhawo,nominal,,3rd,singular,a
75,anhelhthanv'i,anhelhthanv',nominal,imperfective,,,
75,anhelhthanv'i,nhelhthanv',nominal,imperfective,3rd,singular,a
75,anhelhthanv'i,:nhelhthanv',nominal,imperfective,3rd,singular,a
75,anhelhthanv'i,anhelhthanv',nominal,imperfective,3rd,singular,a
75,anhelhthanv'i,anhelhthan,verby,perfective,,,
75,anhelhthanv'i,nhelhthan,verby,perfective,3rd,singular,a
75,anhelhthanv'i,:nhelhthan,verby,perfective,3rd,singular,a
75,anhelhthanv'i,anhelhthan,verby,perfective,3rd,singular,a
75,anhelhthanv'i,anhelhthan,verby,imperfective,,,
75,anhelhthanv'i,nhelhthan,verby,imperfective,3rd,singular,a
75,anhelhthanv'i,:nhelhthan,verby,imperfective,3rd,singular,a
75,anhelhthanv'i,anhelhthan,verby,imperfective,3rd,singular,a
75,anhelhthanv'i,anhelhthanv'i,nominal,,,,
75,anhelhthanv'i,nhelhthanv'i,nominal,,3rd,singular,a
75,anhelhthanv'i,:nhelhthanv'i,nominal,,3rd,singular,a
75,anhelhthanv'i,anhelhthanv'i,nominal,,3rd,singular,a
76,aholi,ahol,nominal,imperfective,,,
76,aholi,hol,nominal,imperfective,3rd,singular,a
76,aholi,:hol,nominal,imperfective,3rd,singular,a
76,aholi,ahol,nominal,imperfective,3rd,singular,a
76,aholi,aholi,nominal,,,,
76,aholi,holi,nominal,,3rd,singular,a
76,aholi,:holi,nominal,,3rd,singular,a
76,aholi,aholi,nominal,,3rd,singular,a
77,ahutsawolatvti,ahutsawolatvt,nominal,imperfective,,,
77,ahutsawolatvti,hutsawolatvt,nominal,imperfective,3rd,singular,a
77,ahutsawolatvti,:hutsawolatvt,nominal,imperfective,3rd,singular,a
77,ahutsawolatvti,ahutsawolatvt,nominal,imperfective,3rd,singular,a
77,ahutsawolatvti,ahutsawolatvti,nominal,,,,
77,ahutsawolatvti,hutsawolatvti,nominal,,3rd,singular,a
77,ahutsawolatvti,:hutsawolatvti,nominal,,3rd,singular,a
77,ahutsawolatvti,ahutsawolatvti,nominal,,3rd,singular,a
78,ahutsawolatvti,ahutsawolatvt,nominal,imperfective,,,
78,ahutsawolatvti,hutsawolatvt,nominal,imperfective,3rd,singular,a
78,ahutsawolatvti,:hutsawolatvt,nominal,imperfective,3rd,singular,a
78,ahutsawolatvti,ahutsawolatvt,nominal,imperfective,3rd,singular,a
78,ahutsawolatvti,ahutsawolatvti,nominal,,,,
78,ahutsawolatvti,hutsawolatvti,nominal,,3rd,singular,a
78,ahutsawolatvti,:hutsawolatvti,nominal,,3rd,singular,a
78,ahutsawolatvti,ahutsawolatvti,nominal,,3rd,singular,a
79,ahuli,ahul,nominal,imperfective,,,
79,ahuli,hul,nominal,imperfective,3rd,singular,a
79,ahuli,:hul,nominal,imperfective,3rd,singular,a
79,ahuli,ahul,nominal,imperfective,3rd,singular,a
79,ahuli,ahuli,nominal,,,,
79,ahuli,huli,nominal,,3rd,singular,a
79,ahuli,:huli,nominal,,3rd,singular,a
79,ahuli,ahuli,nominal,,3rd,singular,a
80,ayhatlvti,ayhatlvt,nominal,imperfective,,,
80,ayhatlvti,yhatlvt,nominal,imperfective,3rd,singular,a
80,ayhatlvti,:yhatlvt,nominal,imperfective,3rd,singular,a
80,ayhatlvti,ayhatlvt,nominal,imperfective,3rd,singular,a
80,ayhatlvti,ayhatlvti,nominal,,,,
80,ayhatlvti,yhatlvti,nominal,,3rd,singular,a
80,ayhatlvti,:yhatlvti,nominal,,3rd,singular,a
80,ayhatlvti,ayhatlvti,nominal,,3rd,singular,a
81,ayhalhti,ayhalht,nominal,imperfective,,,
81,ayhalhti,yhalht,nominal,imperfective,3rd,singular,a
81,ayhalhti,:yhalht,nominal,imperfective,3rd,singular,a
81,ayhalhti,ayhalht,nominal,imperfective,3rd,singular,a
81,ayhalhti,ayhalhti,nominal,,,,
81,ayhalhti,yhalhti,nominal,,3rd,singular,a
81,ayhalhti,:yhalhti,nominal,,3rd,singular,a
81,ayhalhti,ayhalhti,nominal,,3rd,singular,a
82,ayhelhsti,ayhelhst,nominal,imperfective,,,
82,ayhelhsti,yhelhst,nominal,imperfective,3rd,singular,a
82,ayhelhsti,:yhelhst,nominal,imperfective,3rd,singular,a
82,ayhelhsti,ayhelhst,nominal,imperfective,3rd,singular,a
82,ayhelhsti,ayhelhsti,nominal,,,,
82,ayhelhsti,yhelhsti,nominal,,3rd,singular,a
82,ayhelhsti,:yhelhsti,nominal,,3rd,singular,a
82,ayhelhsti,ayhelhsti,nominal,,3rd,singular,a
83,ayhvtakwalohski,ayhvtakwalohsk,nominal,imperfective,,,
83,ayhvtakwalohski,yhvtakwalohsk,nominal,imperfective,3rd,singular,a
83,ayhvtakwalohski,:yhvtakwalohsk,nominal,imperfective,3rd,singular,a
83,ayhvtakwalohski,ayhvtakwalohsk,nominal,imperfective,3rd,singular,a
83,ayhvtakwalohski,ayhvtakwalohski,nominal,,,,
83,ayhvtakwalohski,yhvtakwalohski,nominal,,3rd,singular,a
83,ayhvtakwalohski,:yhvtakwalohski,nominal,,3rd,singular,a
83,ayhvtakwalohski,ayhvtakwalohski,nominal,,3rd,singular,a
84,ayhvtlatihstihski,ayhvtlatihstihsk,nominal,imperfective,,,
84,ayhvtlatihstihski,yhvtlatihstihsk,nominal,imperfective,3rd,singular,a
84,ayhvtlatihstihski,:yhvtlatihstihsk,nominal,imperfective,3rd,singular,a
84,ayhvtlatihstihski,ayhvtlatihstihsk,nominal,imperfective,3rd,singular,a
84,ayhvtlatihstihski,ayhvtlatihstihski,nominal,,,,
84,ayhvtlatihstihski,yhvtlatihstihski,nominal,,3rd,singular,a
84,ayhvtlatihstihski,:yhvtlatihstihski,nominal,,3rd,singular,a
84,ayhvtlatihstihski,ayhvtlatihstihski,nominal,,3rd,singular,a
85,ayhvhtlo,ayhvhtlo,nominal,,,,
85,ayhvhtlo,yhvhtlo,nominal,,3rd,singular,a
85,ayhvhtlo,:yhvhtlo,nominal,,3rd,singular,a
85,ayhvhtlo,ayhvhtlo,nominal,,3rd,singular,a
86,ayhvhtseni,ayhvhtsen,nominal,imperfective,,,
86,ayhvhtseni,yhvhtsen,nominal,imperfective,3rd,singular,a
86,ayhvhtseni,:yhvhtsen,nominal,imperfective,3rd,singular,a
86,ayhvhtseni,ayhvhtsen,nominal,imperfective,3rd,singular,a
86,ayhvhtseni,ayhvhtseni,nominal,,,,
86,ayhvhtseni,yhvhtseni,nominal,,3rd,singular,a
86,ayhvhtseni,:yhvhtseni,nominal,,3rd,singular,a
86,ayhvhtseni,ayhvhtseni,nominal,,3rd,singular,a
87,ayhvkhi,ayhvkh,nominal,imperfective,,,
87,ayhvkhi,yhvkh,nominal,imperfective,3rd,singular,a
87,ayhvkhi,:yhvkh,nominal,imperfective,3rd,singular,a
87,ayhvkhi,ayhvkh,nominal,imperfective,3rd,singular,a
87,ayhvkhi,ayhvkhi,nominal,,,,
87,ayhvkhi,yhvkhi,nominal,,3rd,singular,a
87,ayhvkhi,:yhvkhi,nominal,,3rd,singular,a
87,ayhvkhi,ayhvkhi,nominal,,3rd,singular,a
88,atsa'ti,atsa't,nominal,imperfective,,,
88,atsa'ti,tsa't,nominal,imperfective,3rd,singular,a
88,atsa'ti,:tsa't,nominal,imperfective,3rd,singular,a
88,atsa'ti,atsa't,nominal,imperfective,3rd,singular,a
88,atsa'ti,atsa'ti,nominal,,,,
88,atsa'ti,tsa'ti,nominal,,3rd,singular,a
88,atsa'ti,:tsa'ti,nominal,,3rd,singular,a
88,atsa'ti,atsa'ti,nominal,,3rd,singular,a
89,Atsahta,Atsahta,nominal,,,,
90,atselihstv'i,atselihstv',nominal,imperfective,,,
90,atselihstv'i,tselihstv',nominal,imperfective,3rd,singular,a
90,atselihstv'i,:tselihstv',nominal,imperfective,3rd,singular,a
90,atselihstv'i,atselihstv',nominal,imperfective,3rd,singular,a
90,atselihstv'i,atselihst,verby,perfective,,,
90,atselihstv'i,tselihst,verby,perfective,3rd,singular,a
90,atselihstv'i,:tselihst,verby,perfective,3rd,singular,a
90,atselihstv'i,atselihst,verby,perfective,3rd,singular,a
90,atselihstv'i,atselihst,verby,imperfective,,,
90,atselihstv'i,tselihst,verby,imperfective,3rd,singular,a
90,atselihstv'i,:tselihst,verby,imperfective,3rd,singular,a
90,atselihstv'i,atselihst,verby,imperfective,3rd,singular,a
90,atselihstv'i,atselihstv'i,nominal,,,,
90,atselihstv'i,tselihstv'i,nominal,,3rd,singular,a
90,atselihstv'i,:tselihstv'i,nominal,,3rd,singular,a
90,atselihstv'i,atselihstv'i,nominal,,3rd,singular,a
91,atsehsto,atsehsto,nominal,,,,
91,atsehsto,tsehsto,nominal,,3rd,singular,a
91,atsehsto,:tsehsto,nominal,,3rd,singular,a
91,atsehsto,atsehsto,nominal,,3rd,singular,a
92,atsila,atsila,nominal,,,,
92,atsila,tsila,nominal,,3rd,singular,a
92,atsila,:tsila,nominal,,3rd,singular,a
92,atsila,atsila,nominal,,3rd,singular,a
93,atsila,atsila,nominal,,,,
93,atsila,tsila,nominal,,3rd,singular,a
93,atsila,:tsila,nominal,,3rd,singular,a
93,atsila,atsila,nominal,,3rd,singular,a
94,Atsila Gelhohi,Atsila Gelhoh,nominal,imperfective,,,
94,Atsila Gelhohi,Atsila Gelhohi,nominal,,,,
95,atsila kolhvhti,atsila kolhvht,nominal,imperfective,,,
95,atsila kolhvhti,tsila kolhvht,nominal,imperfective,3rd,singular,a
95,atsila kolhvhti,:tsila kolhvht,nominal,imperfective,3rd,singular,a
95,atsila kolhvhti,atsila kolhvht,nominal,imperfective,3rd,singular,a
95,atsila kolhvhti,atsila kolhvhti,nominal,,,,
95,atsila kolhvhti,tsila kolhvhti,nominal,,3rd,singular,a
95,atsila kolhvhti,:tsila kolhvhti,nominal,,3rd,singular,a
95,atsila kolhvhti,atsila kolhvhti,nominal,,3rd,singular,a
96,atsilvhski,atsilvhsk,nominal,imperfective,,,
96,atsilvhski,tsilvhsk,nominal,imperfective,3rd,singular,a
96,atsilvhski,:tsilvhsk,nominal,imperfective,3rd,singular,a
96,atsilvhski,atsilvhsk,nominal,imperfective,3rd,singular,a
96,atsilvhski,atsilvhski,nominal,,,,
96,atsilvhski,tsilvhski,nominal,,3rd,singular,a
96,atsilvhski,:tsilvhski,nominal,,3rd,singular,a
96,atsilvhski,atsilvhski,nominal,,3rd,singular,a
97,atsina,atsina,nominal,,,,
97,atsina,tsina,nominal,,3rd,singular,a
97,atsina,:tsina,nominal,,3rd,singular,a
97,atsina,atsina,nominal,,3rd,singular,a
98,atsvhsti,atsvhst,nominal,imperfective,,,
98,atsvhsti,tsvhst,nominal,imperfective,3rd,singular,a
98,atsvhsti,:tsvhst,nominal,imperfective,3rd,singular,a
98,atsvhsti,atsvhst,nominal,imperfective,3rd,singular,a
98,atsvhsti,atsvhsti,nominal,,,,
98,atsvhsti,tsvhsti,nominal,,3rd,singular,a
98,atsvhsti,:tsvhsti,nominal,,3rd,singular,a
98,atsvhsti,atsvhsti,nominal,,3rd,singular,a
99,akhanehsti,akhanehst,nominal,imperfective,,,
99,akhanehsti,khanehst,nominal,imperfective,3rd,singular,a
99,akhanehsti,:khanehst,nominal,imperfective,3rd,singular,a
99,akhanehsti,akhanehst,nominal,imperfective,3rd,singular,a
99,akhanehsti,akhanehsti,nominal,,,,
99,akhanehsti,khanehsti,nominal,,3rd,singular,a
99,akhanehsti,:khanehsti,nominal,,3rd,singular,a
99,akhanehsti,akhanehsti,nominal,,3rd,singular,a
100,akhahskeni,akhahsken,nominal,imperfective,,,
100,akhahskeni,khahsken,nominal,imperfective,3rd,singular,a
100,akhahskeni,:khahsken,nominal,imperfective,3rd,singular,a
100,akhahskeni,akhahsken,nominal,imperfective,3rd,singular,a
100,akhahskeni,akhahskeni,nominal,,,,
100,akhahskeni,khahskeni,nominal,,3rd,singular,a
100,akhahskeni,:khahskeni,nominal,,3rd,singular,a
100,akhahskeni,akhahskeni,nominal,,3rd,singular,a
101,akhilhohsvhsti'i,akhilhohsvhsti',nominal,imperfective,,,
101,akhilhohsvhsti'i,khilhohsvhsti',nominal,imperfective,3rd,singular,a
101,akhilhohsvhsti'i,:khilhohsvhsti',nominal,imperfective,3rd,singular,a
101,akhilhohsvhsti'i,akhilhohsvhsti',nominal,imperfective,3rd,singular,a
101,akhilhohsvhsti'i,akhilhohsvhsti'i,nominal,,,,
101,akhilhohsvhsti'i,khilhohsvhsti'i,nominal,,3rd,singular,a
101,akhilhohsvhsti'i,:khilhohsvhsti'i,nominal,,3rd,singular,a
101,akhilhohsvhsti'i,akhilhohsvhsti'i,nominal,,3rd,singular,a
102,akhihsti,akhihst,nominal,imperfective,,,
102,akhihsti,khihst,nominal,imperfective,3rd,singular,a
102,akhihsti,:khihst,nominal,imperfective,3rd,singular,a
102,akhihsti,akhihst,nominal,imperfective,3rd,singular,a
102,akhihsti,akhihsti,nominal,,,,
102,akhihsti,khihsti,nominal,,3rd,singular,a
102,akhihsti,:khihsti,nominal,,3rd,singular,a
102,akhihsti,akhihsti,nominal,,3rd,singular,a
103,akhiyuhske,akhiyuhske,nominal,,,,
103,akhiyuhske,khiyuhske,nominal,,3rd,singular,a
103,akhiyuhske,:khiyuhske,nominal,,3rd,singular,a
103,akhiyuhske,akhiyuhske,nominal,,3rd,singular,a
104,akhiyuhskeni,akhiyuhsken,nominal,imperfective,,,
104,akhiyuhskeni,khiyuhsken,nominal,imperfective,3rd,singular,a
104,akhiyuhskeni,:khiyuhsken,nominal,imperfective,3rd,singular,a
104,akhiyuhskeni,akhiyuhsken,nominal,imperfective,3rd,singular,a
104,akhiyuhskeni,akhiyuhskeni,nominal,,,,
104,akhiyuhskeni,khiyuhskeni,nominal,,3rd,singular,a
104,akhiyuhskeni,:khiyuhskeni,nominal,,3rd,singular,a
104,akhiyuhskeni,akhiyuhskeni,nominal,,3rd,singular,a
105,akhotehsti,akhotehst,nominal,imperfective,,,
105,akhotehsti,khotehst,nominal,imperfective,3rd,singular,a
105,akhotehsti,:khotehst,nominal,imperfective,3rd,singular,a
105,akhotehsti,akhotehst,nominal,imperfective,3rd,singular,a
105,akhotehsti,akhotehsti,nominal,,,,
105,akhotehsti,khotehsti,nominal,,3rd,singular,a
105,akhotehsti,:khotehsti,nominal,,3rd,singular,a
105,akhotehsti,akhotehsti,nominal,,3rd,singular,a
106,akhskani,akhskan,nominal,imperfective,,,
106,akhskani,khskan,nominal,imperfective,3rd,singular,a
106,akhskani,:khskan,nominal,imperfective,3rd,singular,a
106,akhskani,akhskan,nominal,imperfective,3rd,singular,a
106,akhskani,akhskani,nominal,,,,
106,akhskani,khskani,nominal,,3rd,singular,a
106,akhskani,:khskani,nominal,,3rd,singular,a
106,akhskani,akhskani,nominal,,3rd,singular,a
107,akhsohskv'i,akhsohskv',nominal,imperfective,,,
107,akhsohskv'i,khsohskv',nominal,imperfective,3rd,singular,a
107,akhsohskv'i,:khsohskv',nominal,imperfective,3rd,singular,a
107,akhsohskv'i,akhsohskv',nominal,imperfective,3rd,singular,a
107,akhsohskv'i,akhsohsk,verby,perfective,,,
107,akhsohskv'i,khsohsk,verby,perfective,3rd,singular,a
107,akhsohskv'i,:khsohsk,verby,perfective,3rd,singular,a
107,akhsohskv'i,akhsohsk,verby,perfective,3rd,singular,a
107,akhsohskv'i,akhsohsk,verby,imperfective,,,
107,akhsohskv'i,khsohsk,verby,imperfective,3rd,singular,a
107,akhsohskv'i,:khsohsk,verby,imperfective,3rd,singular,a
107,akhsohskv'i,akhsohsk,verby,imperfective,3rd,singular,a
107,akhsohskv'i,akhsohskv'i,nominal,,,,
107,akhsohskv'i,khsohskv'i,nominal,,3rd,singular,a
107,akhsohskv'i,:khsohskv'i,nominal,,3rd,singular,a
107,akhsohskv'i,akhsohskv'i,nominal,,3rd,singular,a
108,akhtha,akhtha,nominal,,,,
108,akhtha,khtha,nominal,,3rd,singular,a
108,akhtha,:khtha,nominal,,3rd,singular,a
108,akhtha,akhtha,nominal,,3rd,singular,a
109,akhthahi,akhthah,nominal,imperfective,,,
109,akhthahi,khthah,nominal,imperfective,3rd,singular,a
109,akhthahi,:khthah,nominal,imperfective,3rd,singular,a
109,akhthahi,akhthah,nominal,imperfective,3rd,singular,a
109,akhthahi,akhthahi,nominal,,,,
109,akhthahi,khthahi,nominal,,3rd,singular,a
109,akhthahi,:khthahi,nominal,,3rd,singular,a
109,akhthahi,akhthahi,nominal,,3rd,singular,a
110,akhthenahsti'i,akhthenahsti',nominal,imperfective,,,
110,akhthenahsti'i,khthenahsti',nominal,imperfective,3rd,singular,a
110,akhthenahsti'i,:khthenahsti',nominal,imperfective,3rd,singular,a
110,akhthenahsti'i,akhthenahsti',nominal,imperfective,3rd,singular,a
110,akhthenahsti'i,akhthenahsti'i,nominal,,,,
110,akhthenahsti'i,khthenahsti'i,nominal,,3rd,singular,a
110,akhthenahsti'i,:khthenahsti'i,nominal,,3rd,singular,a
110,akhthenahsti'i,akhthenahsti'i,nominal,,3rd,singular,a
111,akhthihsi,akhthihs,nominal,imperfective,,,
111,akhthihsi,khthihs,nominal,imperfective,3rd,singular,a
111,akhthihsi,:khthihs,nominal,imperfective,3rd,singular,a
111,akhthihsi,akhthihs,nominal,imperfective,3rd,singular,a
111,akhthihsi,akhthihsi,nominal,,,,
111,akhthihsi,khthihsi,nominal,,3rd,singular,a
111,akhthihsi,:khthihsi,nominal,,3rd,singular,a
111,akhthihsi,akhthihsi,nominal,,3rd,singular,a
112,akhthiyi,akhthiy,nominal,imperfective,,,
112,akhthiyi,khthiy,nominal,imperfective,3rd,singular,a
112,akhthiyi,:khthiy,nominal,imperfective,3rd,singular,a
112,akhthiyi,akhthiy,nominal,imperfective,3rd,singular,a
112,akhthiyi,akhthiyi,nominal,,,,
112,akhthiyi,khthiyi,nominal,,3rd,singular,a
112,akhthiyi,:khthiyi,nominal,,3rd,singular,a
112,akhthiyi,akhthiyi,nominal,,3rd,singular,a
113,akhthohti,akhthoht,nominal,imperfective,,,
113,akhthohti,khthoht,nominal,imperfective,3rd,singular,a
113,akhthohti,:khthoht,nominal,imperfective,3rd,singular,a
113,akhthohti,akhthoht,nominal,imperfective,3rd,singular,a
113,akhthohti,akhthohti,nominal,,,,
113,akhthohti,khthohti,nominal,,3rd,singular,a
113,akhthohti,:khthohti,nominal,,3rd,singular,a
113,akhthohti,akhthohti,nominal,,3rd,singular,a
114,akhtholi,akhthol,nominal,imperfective,,,
114,akhtholi,khthol,nominal,imperfective,3rd,singular,a
114,akhtholi,:khthol,nominal,imperfective,3rd,singular,a
114,akhtholi,akhthol,nominal,imperfective,3rd,singular,a
114,akhtholi,akhtholi,nominal,,,,
114,akhtholi,khtholi,nominal,,3rd,singular,a
114,akhtholi,:khtholi,nominal,,3rd,singular,a
114,akhtholi,akhtholi,nominal,,3rd,singular,a
115,akhtho'vhihsti,akhtho'vhihst,nominal,imperfective,,,
115,akhtho'vhihsti,khtho'vhihst,nominal,imperfective,3rd,singular,a
115,akhtho'vhihsti,:khtho'vhihst,nominal,imperfective,3rd,singular,a
115,akhtho'vhihsti,akhtho'vhihst,nominal,imperfective,3rd,singular,a
115,akhtho'vhihsti,akhtho'vhihsti,nominal,,,,
115,akhtho'vhihsti,khtho'vhihsti,nominal,,3rd,singular,a
115,akhtho'vhihsti,:khtho'vhihsti,nominal,,3rd,singular,a
115,akhtho'vhihsti,akhtho'vhihsti,nominal,,3rd,singular,a
116,akhukihsti,akhukihst,nominal,imperfective,,,
