corpus_id,entry_no,user_selected,definition,stative,class,post_root_morpheme,h_grade,g_grade,metathesis_involved,set_a_b,stem_type,metathesis_strategy,middle_voice,plural,ka_variant,long_start,aki_1st,uwa_v,3rd_person_object,translocutive,translocutive_imp_only,partitive,distributive,distributive_fut_prog
633,644,,to come out of the nose,True,go[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,go[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,go[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,go[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,go[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,go[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,go[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,go[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,go[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,go[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,go[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,go[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,go[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,go[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,go[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,go[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,cause,,ayhvhsko',,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,True,cause,,yhvhsko',,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,True,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,True,
633,644,,to come out of the nose,True,cause[pres2],,yhvhsko'ih,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,yhvhsko'ih,,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,True,
633,644,,to come out of the nose,False,cause[pres2],,ayhvhsko'ih,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,True,False,True,
