corpus_id,entry_no,definition,prediction,class,post_root_morpheme,h_grade,g_grade,translocutive,translocutive_imp_only,partitive,distributive,set_a_b,stem_type,allow_h_metathesis,middle_voice,middle_voice_h_metathesis,plural,ka_variant,aki_1st,uwa_v,3rd_person_object,metathesis_involved
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,False,True,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,False,True,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,True,True,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,True,True,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,False,False,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,False,False,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,True,False,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,True,False,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,False,True,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,False,True,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,True,True,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,True,True,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,False,False,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,False,False,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,True,False,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,True,False,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,False,True,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,False,True,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,True,True,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,o,,False,True,True,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,False,False,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,True,False,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,True,False,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,False,True,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,False,True,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,True,True,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,True,True,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,False,False,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,True,False,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,True,False,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,False,True,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,False,True,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,True,True,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,to,,False,True,True,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,False,False,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,False,False,True,a,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,False,False,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,False,False,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,True,False,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,True,False,True,a,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,True,False,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,True,False,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,False,True,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,False,True,True,a,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,False,True,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,False,True,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,True,True,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,True,True,True,a,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,True,True,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,True,True,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,,,False,False,False,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,False,False,True,a,vowel_a,False,at_pre_c,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,False,False,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,False,False,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,True,False,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,True,False,True,a,vowel_a,False,at_pre_c,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,True,False,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,True,False,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,False,True,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,False,True,True,a,vowel_a,False,at_pre_c,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,False,True,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,False,True,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,True,True,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,True,True,True,a,vowel_a,False,at_pre_c,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,True,True,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,,,False,True,True,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,'t,,False,False,False,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,'t,,False,False,False,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,'t,,False,True,False,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,'t,,False,True,False,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,'t,,False,False,True,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,'t,,False,False,True,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,'t,,False,True,True,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,'t,,False,True,True,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,'t,,False,False,False,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,'t,,False,False,False,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,'t,,False,True,False,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,'t,,False,True,False,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,'t,,False,False,True,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,'t,,False,False,True,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,'t,,False,True,True,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,'t,,False,True,True,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,at,,False,False,False,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,at,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,at,,False,True,False,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,at,,False,True,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,at,,False,False,True,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,at,,False,False,True,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,at,,False,True,True,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,at,,False,True,True,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,at,,False,False,False,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,at,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,at,,False,True,False,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,at,,False,True,False,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,at,,False,False,True,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,at,,False,False,True,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,at,,False,True,True,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,at,,False,True,True,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,o,,t,,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,t,,False,False,False,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,t,,False,True,False,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,t,,False,True,False,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,t,,False,False,True,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,t,,False,False,True,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,t,,False,True,True,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,t,,False,True,True,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,o,,t,,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
